Номер закладной	Дата выдачи	Дата погашения	Текущий ОД	Ставка по кредиту	Кредит/Залог	Регион	Первоначальный ОД	Доходы заемщика	Образование	Продукт
11387	2014-08-01	2022-04-28	1243477.96	11.65	72.78	66	2910000.0	60000.0	5	0
11388	2014-08-01	2024-10-01	930958.62	13.15	81.75	66	1470000.0	42765.77	5	0
11389	2014-08-01	2020-12-28	403946.55	11.65	67.97	38	2010000.0	54502.7	5	0
11390	2014-08-01	2029-10-01	1876191.3	11.65	58.46	77	2700000.0	49957.3	5	0
11391	2014-08-01	2024-08-19	716329.49	12.15	62.45	24	2001000.0	59200.22	5	0
11392	2014-08-01	2032-06-10	1282874.67	12.15	74.25	24	3000000.0	52824.69	5	0
11393	2014-08-01	2028-12-18	957922.54	11.65	79.33	78	3570000.0	54902.63	5	0
11394	2014-08-01	2034-09-29	683723.05	12.55	66.66	42	1200000.0	20175.34	3	0
11395	2014-08-01	2029-10-01	1158477.53	12.05	77.14	74	1350000.0	43062.91	5	0
11396	2014-08-01	2029-07-18	1337724.69	12.15	36.15	23	2001000.0	50637.84	5	0
11397	2014-08-01	2023-08-18	681955.62	12.05	80.0	38	1384000.0	50549.51	5	0
11398	2014-08-01	2029-10-01	379898.96	13.25	76.52	38	880000.0	26100.0	5	0
11399	2014-08-01	2019-03-01	0.0	12.55	78.51	77	4240000.0	96428.63	5	0
11400	2014-08-01	2038-11-29	1982397.62	12.55	64.76	77	3450000.0	67036.86	5	0
11401	2014-08-01	2025-11-28	784209.98	12.55	79.98	38	1575000.0	35000.0	5	0
11402	2014-08-01	2034-09-29	2707270.15	13.15	58.48	77	2895000.0	100000.0	5	0
11403	2014-08-01	2034-09-29	1479854.49	12.55	77.75	27	1590000.0	44658.33	4	0
11404	2014-08-01	2029-10-01	1131475.48	12.05	79.61	64	1320000.0	34350.73	5	0
11405	2014-08-01	2029-08-20	687131.68	13.85	64.95	74	786000.0	27000.0	5	0
11406	2014-08-01	2029-10-01	2149801.98	12.55	54.32	77	2500000.0	60000.0	4	0
11407	2014-08-01	2029-04-18	442679.64	12.65	78.9	27	1485000.0	28713.06	4	0
11408	2014-08-01	2028-04-10	2182036.67	11.65	61.11	27	2790000.0	56550.0	5	0
11409	2014-08-01	2023-01-30	657164.28	12.15	70.06	21	2018000.0	104052.0	5	0
11410	2014-08-01	2024-08-28	1528678.69	12.15	71.73	72	2500000.0	71662.66	3	0
11411	2014-08-01	2022-02-10	1061971.68	12.05	57.76	77	3500000.0	60000.0	5	0
11412	2014-08-01	2024-10-01	694314.33	12.05	78.68	23	1015000.0	45421.47	4	0
11413	2014-08-01	2027-07-12	618595.06	12.05	70.06	58	1100000.0	11869.2	5	0
11414	2014-08-01	2028-04-28	755197.47	12.55	58.25	75	1030000.0	20899.65	5	0
11415	2014-08-01	2029-10-01	868575.93	12.55	59.41	4	1010000.0	39155.8	4	0
11416	2014-08-01	2034-09-29	1957711.27	11.65	80.0	4	2120000.0	41486.5	4	0
11417	2014-08-01	2029-08-28	688918.12	12.75	63.96	70	2015000.0	70000.0	5	0
11418	2014-08-01	2029-10-01	3446197.72	12.55	59.63	77	4200000.0	80000.0	5	0
11419	2014-08-01	2039-09-30	4314495.99	13.15	80.02	77	4460000.0	90000.0	4	0
11420	2014-08-01	2028-05-18	707280.11	12.55	77.95	63	1280000.0	31013.91	4	0
11421	2014-08-01	2021-11-10	470104.33	12.55	75.23	59	1580000.0	34238.82	5	0
11422	2014-08-01	2026-10-01	1447014.59	12.25	84.07	4	2001000.0	68150.0	5	0
11423	2014-08-01	2029-08-10	525820.11	13.15	44.26	4	1080000.0	35000.0	5	0
11424	2014-08-01	2021-10-01	888639.93	12.15	68.76	2	2001000.0	65118.29	4	0
11425	2014-08-01	2029-04-10	1201685.68	12.05	56.74	77	3000000.0	67587.72	5	0
11426	2014-08-01	2029-10-01	2609681.95	11.65	75.14	46	3040000.0	64155.68	5	0
11427	2014-08-01	2029-10-01	926295.5	12.05	69.45	42	1430000.0	33303.59	4	0
11428	2014-08-01	2024-10-01	815424.37	11.65	40.95	52	1200000.0	35948.05	4	0
11429	2014-08-01	2029-10-01	863910.35	12.55	66.11	55	1005000.0	23000.0	5	0
11430	2014-08-01	2024-08-19	463281.96	12.05	36.06	55	1100000.0	58453.25	5	0
11431	2014-08-01	2024-10-01	702972.7	13.85	47.57	77	1000000.0	80000.0	3	0
11432	2014-08-01	2020-07-28	164952.47	12.9	35.44	4	1120000.0	33000.0	5	0
11433	2014-08-01	2034-09-29	798766.86	12.55	43.53	4	1010000.0	26277.09	5	0
11434	2014-08-01	2021-10-01	271637.04	13.25	66.66	12	600000.0	21750.0	4	0
11435	2014-08-01	2034-09-29	577604.64	12.55	72.42	54	1300000.0	34209.91	5	0
11436	2014-08-01	2020-11-18	260667.91	12.05	75.82	66	1750000.0	46201.41	5	0
11437	2014-08-01	2022-09-30	667941.68	13.15	48.25	66	1200000.0	80000.0	6	0
11438	2014-08-01	2029-10-01	1540397.36	12.15	51.92	78	1800000.0	50000.0	3	0
11439	2014-08-01	2029-10-01	1005895.31	12.05	35.0	71	1330000.0	30450.0	5	0
11440	2014-08-01	2023-06-19	670338.63	13.15	59.66	71	1500000.0	55000.0	4	0
11441	2014-08-01	2029-10-01	1031839.02	12.55	59.76	32	1200000.0	26686.15	4	0
11442	2014-08-01	2026-10-01	646098.94	12.75	60.01	38	950000.0	28154.08	4	0
11443	2014-08-01	2026-10-01	1536727.25	11.65	68.73	66	2000100.0	45991.58	5	0
11444	2014-08-02	2029-06-18	653521.44	12.05	38.01	16	1200000.0	31186.75	5	0
11445	2014-08-04	2029-07-30	812406.49	12.55	56.64	16	1001000.0	34800.0	3	0
11446	2014-08-04	2039-01-18	2335952.12	12.15	75.98	77	5130000.0	90000.0	5	0
11447	2014-08-04	2029-10-04	1719165.95	12.55	75.55	64	2000000.0	45677.76	6	0
11448	2014-08-04	2024-10-04	629302.21	12.55	49.7	39	1500000.0	86647.0	5	0
11449	2014-08-04	2029-06-18	787646.07	12.05	67.38	39	1000010.0	30513.77	4	0
11450	2014-08-04	2026-10-02	561611.53	12.05	76.36	42	1050000.0	37267.62	5	0
11451	2014-08-04	2029-10-04	911810.27	13.15	60.31	42	1050000.0	30000.0	4	0
11452	2014-08-04	2034-06-28	1803896.4	11.65	79.58	34	2387640.0	79226.36	5	0
11453	2014-08-04	2034-10-04	364438.64	12.65	35.31	77	2500000.0	55000.0	5	0
11454	2014-08-04	2029-10-04	1035137.24	12.55	40.47	54	1200000.0	40984.36	3	0
11455	2014-08-04	2029-08-10	728860.8	12.25	77.57	4	1280000.0	26988.5	4	0
11456	2014-08-04	2029-10-04	1025269.15	13.15	65.0	4	1183000.0	82000.0	4	0
11457	2014-08-04	2022-10-18	1113686.34	12.15	54.91	72	2300000.0	56117.47	4	0
11458	2014-08-04	2029-08-28	629884.24	12.55	78.12	26	1200000.0	39300.0	5	0
11459	2014-08-04	2029-06-11	697736.4	12.15	52.94	4	1080000.0	30450.0	4	0
11460	2014-08-04	2020-10-02	401088.4	12.55	66.87	70	1300000.0	23000.0	4	0
11461	2014-08-04	2024-10-04	1057237.71	12.55	43.33	13	1500000.0	59160.0	5	0
11462	2014-08-04	2024-08-19	479257.11	12.05	41.8	54	1300000.0	35757.83	4	0
11463	2014-08-04	2034-10-04	2242027.33	12.15	77.82	27	3200000.0	42354.43	5	0
11464	2014-08-04	2033-06-28	44635.53	12.15	79.83	27	2640000.0	123000.96	4	0
11465	2014-08-04	2034-05-29	929894.79	12.75	55.14	77	1414403.0	25927.58	4	0
11466	2014-08-04	2024-04-29	969157.37	12.55	61.98	2	1500000.0	37754.55	5	0
11467	2014-08-04	2029-05-28	915345.22	12.65	45.18	54	1500000.0	65000.0	5	0
11468	2014-08-04	2024-10-04	498369.53	12.65	46.46	56	1150000.0	65000.0	4	0
11469	2014-08-04	2034-10-04	1676616.94	12.65	56.41	56	1800000.0	70000.0	5	0
11470	2014-08-04	2029-10-04	1143257.34	12.55	51.42	63	2000000.0	50000.0	5	0
11471	2014-08-04	2034-07-28	1096984.2	12.25	86.66	38	2340000.0	53696.62	5	0
11472	2014-08-04	2034-10-04	1191095.43	12.55	79.5	24	1280000.0	26409.83	4	0
11473	2014-08-04	2026-10-02	896439.85	12.05	79.72	35	1160000.0	37531.95	4	0
11474	2014-08-04	2024-10-04	755636.13	12.05	45.82	78	1700000.0	65250.0	5	0
11475	2014-08-04	2034-10-04	1399026.15	12.05	78.82	61	1500000.0	23124.98	5	0
11476	2014-08-04	2024-10-04	1845105.84	12.75	61.61	78	2625000.0	120000.0	5	0
11477	2014-08-04	2029-10-04	1878404.96	11.65	72.82	24	2200000.0	40038.75	5	0
11478	2014-08-04	2020-03-18	255347.05	11.25	65.74	77	6000000.0	161317.76	5	0
11479	2014-08-04	2029-05-18	1543576.2	11.65	79.93	61	2024000.0	39150.0	5	0
11480	2014-08-04	2021-03-18	1481454.39	12.15	80.0	77	5276000.0	115000.0	5	0
11481	2014-08-04	2023-12-18	520220.08	12.05	79.13	66	1020000.0	27951.41	5	0
11482	2014-08-04	2024-10-04	625309.39	13.25	64.53	37	897000.0	52126.66	5	0
11483	2014-08-04	2034-02-28	960148.64	12.05	88.52	63	1470000.0	25411.38	3	0
11484	2014-08-04	2024-10-04	1183892.46	13.15	59.64	63	1700000.0	50403.38	5	0
11485	2014-08-04	2026-08-18	372647.13	13.85	52.11	74	975000.0	27000.0	5	0
11486	2014-08-04	2024-02-19	1053756.01	11.65	75.5	29	2050000.0	49091.41	5	0
11487	2014-08-04	2024-10-04	570271.33	12.55	34.92	29	1300000.0	36000.0	3	0
11488	2014-08-04	2029-10-04	916364.88	13.15	64.6	53	1072500.0	50000.0	5	0
11489	2014-08-04	2025-12-29	665971.97	12.55	41.81	24	1001000.0	36833.62	5	0
11490	2014-08-04	2023-08-18	293321.96	12.55	46.01	66	1010000.0	50000.0	5	0
11491	2014-08-04	2029-10-04	1968588.96	12.15	74.19	78	2300000.0	50000.0	5	0
11492	2014-08-04	2029-10-04	2158240.46	11.65	69.91	78	2538000.0	39682.98	5	0
11493	2014-08-04	2024-10-04	1405541.08	12.25	64.85	16	2015000.0	100000.0	5	0
11494	2014-08-04	2024-09-10	424877.49	12.55	40.56	16	1100000.0	23555.45	5	0
11495	2014-08-04	2029-10-04	868631.99	12.55	66.61	26	1010000.0	29506.66	5	0
11496	2014-08-04	2023-10-04	1417547.09	12.15	62.6	78	2700000.0	80000.0	5	0
11497	2014-08-04	2024-02-28	1018837.85	11.65	70.54	66	2160000.0	40000.0	5	0
11498	2014-08-04	2029-10-04	837309.43	13.85	50.05	66	960000.0	37000.0	5	0
11499	2014-08-05	2028-10-18	2426918.28	11.65	72.53	66	3000000.0	87318.88	5	0
11500	2014-08-05	2029-10-05	2569868.51	11.65	76.66	66	3010000.0	55000.0	5	0
11501	2014-08-05	2029-10-05	2110787.8	10.5	73.22	77	3000000.0	79690.74	5	0
11502	2014-08-05	2028-05-18	360877.87	13.85	80.85	26	600000.0	23366.84	5	0
11503	2014-08-05	2027-10-05	1070767.53	12.05	34.47	66	1330000.0	44844.48	5	0
11504	2014-08-05	2022-07-28	1027327.33	12.75	81.37	78	2630000.0	72500.0	5	0
11505	2014-08-05	2023-03-20	911271.82	12.05	45.96	78	1700000.0	99646.91	5	0
11506	2014-08-05	2034-10-05	1324291.94	12.55	59.64	66	1700000.0	25000.0	4	0
11507	2014-08-05	2029-10-05	1038960.57	13.15	45.42	74	1200000.0	60000.0	5	0
11508	2014-08-05	2021-10-05	680395.58	13.15	49.34	63	1500000.0	50000.0	5	0
11509	2014-08-05	2029-10-05	1117428.57	12.55	44.39	63	1300000.0	35000.0	4	0
11510	2014-08-05	2029-10-05	1458492.15	12.55	39.16	78	1690000.0	34946.08	5	0
11511	2014-08-05	2034-01-10	1651707.03	12.75	55.33	54	2490000.0	90000.0	5	0
11512	2014-08-05	2034-07-28	601191.5	13.15	57.55	37	1105000.0	35000.0	4	0
11513	2014-08-05	2028-10-05	1574226.47	12.55	77.11	31	1880000.0	19981.31	4	0
11514	2014-08-05	2029-10-05	1766844.33	12.15	80.0	66	2064000.0	47914.37	5	0
11515	2014-08-05	2029-10-05	732542.78	12.75	47.06	66	850000.0	27058.77	4	0
11516	2014-08-05	2029-05-28	1189415.08	12.05	77.2	51	1900000.0	69574.02	4	0
11517	2014-08-05	2029-10-05	2592393.08	12.55	63.93	77	3000000.0	79701.75	6	0
11518	2014-08-05	2019-05-28	33444.41	12.05	28.73	77	2300000.0	101153.32	6	0
11519	2014-08-05	2027-09-10	5051651.79	12.15	76.76	77	7550000.0	163089.56	5	0
11520	2014-08-05	2029-10-05	3921943.4	12.15	60.68	77	5100000.0	125183.39	5	0
11521	2014-08-05	2026-09-10	41311.96	12.55	58.53	24	1250000.0	19171.52	5	0
11522	2014-08-05	2023-10-18	1008472.22	12.15	58.15	24	2010000.0	37280.79	4	0
11523	2014-08-05	2026-10-05	887890.62	11.65	79.44	24	2010000.0	46933.29	3	0
11524	2014-08-05	2032-12-20	1020815.29	12.55	69.93	3	2000000.0	56171.25	5	0
11525	2014-08-05	2024-10-04	533410.6	13.35	54.28	42	760000.0	35000.0	5	0
11526	2014-08-05	2024-01-29	993887.79	12.15	68.31	61	2100000.0	25344.23	4	0
11527	2014-08-05	2029-10-05	2031133.46	11.25	58.25	78	2400000.0	38647.33	5	0
11528	2014-08-05	2029-06-18	641616.75	13.25	77.02	16	1200000.0	22883.02	4	0
11529	2014-08-05	2029-08-20	1002168.71	12.55	58.12	63	1600000.0	25299.72	3	0
11530	2014-08-05	2023-06-12	489662.82	13.55	63.82	44	1001000.0	41332.0	5	0
11531	2014-08-05	2024-10-04	383243.41	13.25	21.56	76	550000.0	22386.77	4	0
11532	2014-08-05	2022-10-05	202424.05	12.55	79.54	77	3600000.0	103052.86	5	0
11533	2014-08-05	2028-08-28	240594.94	13.25	41.62	77	1350000.0	66272.25	4	0
11534	2014-08-05	2025-12-18	805054.63	13.15	62.22	2	1400000.0	32000.0	5	0
11535	2014-08-05	2019-03-12	0.0	12.55	69.73	76	1500000.0	50804.02	5	0
11536	2014-08-05	2029-08-28	709757.98	11.65	78.59	76	1296000.0	24041.52	3	0
11537	2014-08-05	2029-10-05	1465648.63	12.15	79.97	27	2200000.0	62621.93	5	0
11538	2014-08-05	2019-10-04	163186.41	12.05	39.33	27	1500000.0	215163.06	5	0
11539	2014-08-05	2024-10-04	351165.05	13.35	43.16	58	600000.0	30000.0	4	0
11540	2014-08-05	2028-02-28	781544.15	12.05	60.81	25	1400000.0	29703.27	4	0
11541	2014-08-05	2034-10-05	1868005.01	12.75	76.96	23	2001000.0	48424.45	5	0
11542	2014-08-05	2034-06-28	2321560.55	12.15	79.21	41	3010000.0	49026.91	3	0
11543	2014-08-05	2022-01-28	1192500.88	12.25	82.68	72	2975000.0	63647.8	5	0
11544	2014-08-05	2029-10-05	1732086.06	12.85	61.36	77	2000000.0	55526.19	5	0
11545	2014-08-05	2021-06-28	279762.93	12.05	36.35	18	1050000.0	41611.12	5	0
11546	2014-08-05	2024-10-04	1054502.77	13.85	42.8	77	1500000.0	49000.0	4	0
11547	2014-08-05	2039-10-05	1747403.64	13.85	79.54	36	1800000.0	33060.0	5	0
11548	2014-08-05	2029-10-05	671816.48	12.15	68.57	4	1200000.0	50000.0	4	0
11549	2014-08-05	2028-07-10	997127.02	12.3	76.59	4	1440000.0	24906.66	5	0
11550	2014-08-05	2029-03-19	2363419.2	11.65	66.69	77	5010000.0	154309.64	5	0
11551	2014-08-05	2022-04-18	843568.78	11.65	69.28	25	2010000.0	60035.5	5	0
11552	2014-08-05	2026-10-05	508064.47	12.65	48.71	25	1500000.0	45000.0	5	0
11553	2014-08-05	2024-07-18	842110.2	12.3	68.49	4	1500000.0	36570.86	5	0
11554	2014-08-05	2024-10-04	514321.76	13.25	51.04	52	730000.0	36000.0	5	0
11555	2014-08-05	2025-05-19	1074682.28	12.15	73.85	25	2500000.0	44203.83	5	0
11556	2014-08-05	2029-07-18	1022849.19	12.05	84.43	25	1600000.0	32694.61	4	0
11557	2014-08-05	2029-10-05	2721921.59	11.65	79.32	25	3200000.0	72106.75	5	0
11558	2014-08-05	2034-10-05	1859575.57	12.15	78.01	72	2005000.0	41063.52	5	0
11559	2014-08-05	2034-10-05	1935558.61	12.55	77.69	77	2080000.0	65000.0	5	0
11560	2014-08-05	2028-03-10	1802040.78	12.25	84.31	42	2295000.0	117367.7	5	0
11561	2014-08-05	2029-10-05	2140579.19	12.25	89.82	63	3090000.0	114085.66	5	0
11562	2014-08-05	2025-10-03	976866.32	13.15	53.71	4	1300000.0	50000.0	5	0
11563	2014-08-05	2029-10-05	1299576.48	12.75	65.0	4	2002000.0	40000.0	5	0
11564	2014-08-05	2034-01-30	1038293.52	12.55	74.51	74	1550000.0	35041.44	4	0
11565	2014-08-05	2034-01-30	1341103.28	12.15	79.76	42	2400000.0	70180.0	5	0
11566	2014-08-05	2022-10-28	519410.44	12.05	65.67	54	1280000.0	81592.94	5	0
11567	2014-08-05	2022-10-28	337829.99	12.55	66.4	63	1010000.0	22000.0	4	0
11568	2014-08-05	2029-08-28	493520.29	13.25	74.68	46	1000000.0	20519.11	4	0
11569	2014-08-05	2026-10-05	1166380.24	12.55	63.13	31	1500000.0	58833.02	5	0
11570	2014-08-06	2024-02-19	737281.76	12.05	71.39	42	1400000.0	29666.18	5	0
11571	2014-08-06	2034-10-06	373713.18	13.25	80.0	16	880000.0	33408.0	3	0
11572	2014-08-06	2034-10-06	2220508.83	11.65	54.69	16	2400000.0	23856.09	5	0
11573	2014-08-06	2029-10-05	1030441.31	13.15	62.06	63	1600000.0	35000.0	3	0
11574	2014-08-06	2044-10-06	982231.25	12.75	70.72	54	1000000.0	46693.55	5	0
11575	2014-08-06	2029-10-05	737492.18	13.35	77.34	24	850000.0	35022.94	4	0
11576	2014-08-06	2029-10-05	1141444.79	12.9	77.72	25	1317500.0	30000.0	3	0
11577	2014-08-06	2019-03-15	0.0	12.05	80.0	55	1200000.0	26798.61	5	0
11578	2014-08-06	2027-07-19	756719.68	12.05	52.63	55	1100000.0	46597.12	5	0
11579	2014-08-06	2024-10-04	486181.37	13.0	32.55	4	700000.0	31960.9	4	0
11580	2014-08-06	2028-05-10	941904.13	12.3	79.8	4	1660000.0	32662.91	5	0
11581	2014-08-06	2034-10-06	490541.54	12.3	29.33	4	1100000.0	43497.65	6	0
11582	2014-08-06	2034-07-28	2754256.72	12.35	89.0	23	3400000.0	78995.6	5	0
11583	2014-08-06	2029-10-05	2470868.77	12.55	46.72	77	3192000.0	97598.99	5	0
11584	2014-08-06	2029-10-05	1347297.18	12.9	88.73	4	1890000.0	40020.0	4	0
11585	2014-08-06	2026-12-28	1832240.81	11.65	64.1	70	2500000.0	46172.98	5	0
11586	2014-08-06	2029-10-05	831963.93	12.65	61.13	18	1400000.0	30000.0	5	0
11587	2014-08-06	2029-10-05	2823211.29	13.15	56.81	77	3250000.0	120000.0	5	0
11588	2014-08-06	2020-10-06	263103.01	12.75	26.23	54	850000.0	28963.86	4	0
11589	2014-08-06	2029-05-28	577501.51	13.15	30.49	54	1100000.0	50000.0	4	0
11590	2014-08-06	2029-10-05	1324284.5	13.15	79.27	41	1530000.0	52822.59	5	0
11591	2014-08-06	2029-10-05	1294066.17	12.55	40.54	41	1500000.0	33584.44	5	0
11592	2014-08-06	2029-10-05	645096.07	13.15	65.0	15	1745900.0	60000.0	5	0
11593	2014-08-06	2021-10-06	569996.55	13.05	67.41	28	1500000.0	45511.16	4	0
11594	2014-08-06	2031-06-30	436645.83	11.65	47.33	76	2200000.0	49851.0	5	0
11595	2014-08-06	2029-10-05	1458735.39	12.05	48.42	56	1700000.0	80071.5	5	0
11596	2014-08-06	2029-10-05	1375631.33	12.55	74.0	27	1600000.0	33218.05	4	0
11597	2014-08-06	2026-10-06	1596808.69	11.65	78.46	61	2080000.0	26242.2	6	0
11598	2014-08-06	2034-10-06	1482595.57	12.05	79.12	61	1600000.0	21936.93	3	0
11599	2014-08-06	2033-11-18	2463884.85	13.15	52.7	77	4000000.0	70000.0	5	0
11600	2014-08-06	2020-04-28	207421.76	12.05	77.57	42	1280000.0	29222.16	5	0
11601	2014-08-06	2029-10-05	1882775.27	12.15	42.71	54	2200000.0	46628.73	5	0
11602	2014-08-06	2034-10-06	2795666.58	12.55	55.35	77	3000000.0	70000.0	5	0
11603	2014-08-06	2029-10-05	784751.6	11.65	77.51	62	2010000.0	81409.46	5	0
11604	2014-08-06	2024-10-04	909187.5	12.55	49.96	31	1400000.0	18437.2	4	0
11605	2014-08-06	2029-10-05	890921.87	12.55	79.96	31	1036000.0	23830.34	5	0
11606	2014-08-06	2024-10-04	181481.89	13.15	65.0	37	1794000.0	85000.0	3	0
11607	2014-08-06	2029-04-18	353882.46	13.15	53.58	60	1070000.0	38000.0	3	0
11608	2014-08-06	2022-10-06	549682.95	12.55	47.57	60	1000001.0	12407.29	3	0
11609	2014-08-06	2020-03-18	122472.36	12.05	64.97	68	1046005.0	21863.63	3	0
11610	2014-08-06	2039-10-06	648679.51	12.55	79.98	63	1854000.0	34982.0	5	0
11611	2014-08-06	2029-10-05	1203877.73	12.55	62.48	63	1400000.0	39042.05	4	0
11612	2014-08-06	2034-02-28	786890.9	12.05	75.67	36	1400000.0	28088.45	5	0
11613	2014-08-06	2024-12-18	1189223.04	12.15	77.78	24	2010000.0	40890.0	5	0
11614	2014-08-06	2023-02-10	763150.81	12.55	72.96	24	1700000.0	33525.83	4	0
11615	2014-08-06	2034-02-28	2259949.33	12.15	85.61	66	2880000.0	40000.0	3	0
11616	2014-08-06	2029-05-18	1234942.73	11.65	68.75	66	2200000.0	37915.25	5	0
11617	2014-08-06	2025-10-06	1026125.43	12.05	52.63	66	1400000.0	30662.57	4	0
11618	2014-08-06	2033-10-06	1059069.33	12.05	63.18	16	1150000.0	56550.0	5	0
11619	2014-08-06	2019-10-18	100605.96	13.15	35.0	16	1400000.0	50000.0	5	0
11620	2014-08-06	2034-10-06	1830632.98	13.15	61.71	77	3250000.0	60000.0	4	0
11621	2014-08-06	2024-10-04	737651.41	13.15	44.52	36	1050000.0	43000.0	5	0
11622	2014-08-06	2029-10-05	1515535.59	12.55	80.0	71	1760000.0	30648.98	5	0
11623	2014-08-06	2020-01-28	125400.36	12.55	66.69	69	1650000.0	35000.0	4	0
11624	2014-08-06	2034-10-06	1023748.23	12.55	79.42	74	1100000.0	30446.83	4	0
11625	2014-08-06	2029-10-05	1461531.24	12.55	52.74	72	1700000.0	34171.62	3	0
11626	2014-08-06	2021-05-10	702525.65	12.75	62.9	75	2405000.0	170000.0	4	0
11627	2014-08-06	2034-08-18	1815226.31	12.25	84.82	66	2660000.0	58029.0	5	0
11628	2014-08-06	2021-02-10	228213.08	13.25	41.48	59	780000.0	45445.94	4	0
11629	2014-08-06	2029-06-18	341707.3	12.55	79.14	32	1480000.0	43541.63	5	0
11630	2014-08-06	2033-10-06	1743818.86	12.05	78.87	71	1900000.0	60900.0	5	0
11631	2014-08-06	2020-07-20	896958.95	12.15	75.32	78	3655000.0	51000.2	5	0
11632	2014-08-06	2029-10-05	1415035.07	12.05	69.91	37	1650000.0	20841.88	5	0
11633	2014-08-07	2024-01-18	654102.24	13.15	62.83	67	1040000.0	40000.0	4	0
11634	2014-08-07	2034-10-06	1157305.41	13.15	60.69	36	1237500.0	25000.0	5	0
11635	2014-08-07	2021-07-19	562686.1	11.65	77.79	36	2050000.0	50025.0	5	0
11636	2014-08-07	2026-08-10	1486577.06	12.75	61.76	59	2100000.0	69000.0	5	0
11637	2014-08-07	2029-06-18	916962.97	13.15	59.32	75	1495000.0	40000.0	5	0
11638	2014-08-07	2024-10-07	522087.93	12.05	61.01	75	1800000.0	56051.2	5	0
11639	2014-08-07	2025-09-29	995829.04	12.15	82.62	66	1950000.0	48176.05	5	0
11640	2014-08-07	2043-10-07	14459321.16	10.5	74.3	77	14920000.0	227066.39	5	0
11641	2014-08-07	2029-10-05	986874.54	12.55	70.31	33	1350000.0	26100.0	4	0
11642	2014-08-07	2024-10-07	619590.61	12.55	32.89	72	1500000.0	34800.0	5	0
11643	2014-08-07	2021-10-07	1561627.77	12.15	77.87	71	3485000.0	217500.0	5	0
11644	2014-08-07	2023-09-18	1071580.46	12.55	71.22	77	3000000.0	65000.0	5	0
11645	2014-08-07	2029-10-05	1998379.55	11.65	65.09	78	2350000.0	26622.83	5	0
11646	2014-08-07	2029-08-10	453311.41	13.25	41.3	52	950000.0	29973.59	5	0
11647	2014-08-07	2024-01-29	651673.45	12.55	38.67	63	1100000.0	48745.95	5	0
11648	2014-08-07	2029-10-05	812120.41	12.65	78.09	63	1070000.0	28811.82	6	0
11649	2014-08-07	2029-10-05	1264541.26	14.15	75.26	37	1445000.0	33454.69	3	0
11650	2014-08-07	2034-10-06	1916866.9	12.05	34.63	77	2520000.0	50000.0	5	0
11651	2014-08-07	2019-10-07	164396.72	12.05	57.52	66	1490000.0	64291.41	5	0
11652	2014-08-07	2021-11-29	381016.69	13.15	34.48	16	1225000.0	40000.0	5	0
11653	2014-08-07	2025-11-18	138338.7	14.85	85.0	24	897600.0	34759.09	5	0
11654	2014-08-07	2028-08-10	1616606.3	12.25	80.55	24	2001000.0	52946.98	3	0
11655	2014-08-07	2032-10-07	684512.92	13.15	56.3	24	1600000.0	50000.0	5	0
11656	2014-08-07	2023-04-18	1183310.28	12.75	62.6	24	2200000.0	100000.0	4	0
11657	2014-08-07	2025-10-28	1227460.84	11.65	68.75	16	2000001.0	52200.0	5	0
11658	2014-08-07	2029-10-05	2041864.75	11.65	72.72	74	2400000.0	116026.39	5	0
11659	2014-08-07	2033-01-10	769531.9	13.15	49.19	61	1500000.0	30000.0	5	0
11660	2014-08-07	2029-10-05	1702217.34	13.15	60.42	61	1950000.0	100000.0	3	0
11661	2014-08-07	2029-10-05	2278816.64	12.55	74.94	77	2650000.0	50000.0	5	0
11662	2014-08-07	2029-10-05	2449994.3	12.55	68.35	77	2850000.0	90480.0	5	0
11663	2014-08-07	2022-10-07	1475774.7	13.15	57.93	77	2600000.0	87000.0	5	0
11664	2014-08-07	2027-10-07	1523127.0	12.15	65.26	38	2800000.0	77683.02	5	0
11665	2014-08-07	2039-10-07	1062774.55	12.05	57.34	63	1300000.0	23783.0	5	0
11666	2014-08-07	2035-03-28	1459051.17	12.65	79.45	63	1615000.0	20000.43	3	0
11667	2014-08-07	2034-10-06	2399455.81	11.65	80.0	44	2598400.0	52089.29	5	0
11668	2014-08-07	2029-10-05	858294.36	11.55	75.76	35	1010000.0	26100.0	4	0
11669	2014-08-07	2021-10-07	1014683.57	11.65	79.31	54	2300000.0	72810.36	5	0
11670	2014-08-07	2029-10-05	1963416.74	12.75	61.0	64	3050000.0	150000.0	5	0
11671	2014-08-07	2024-10-07	715444.68	12.55	80.0	34	1025600.0	29277.56	5	0
11672	2014-08-07	2029-10-05	1039279.53	13.15	56.33	76	1200000.0	40000.0	4	0
11673	2014-08-07	2024-10-07	2651193.42	11.25	74.88	77	3923138.0	131955.42	5	0
11674	2014-08-07	2024-11-18	1592971.4	11.65	62.66	27	3400000.0	66008.13	5	0
11675	2014-08-07	2021-05-28	273849.5	12.15	30.81	27	2100000.0	40897.54	5	0
11676	2014-08-07	2020-05-18	212252.65	12.05	53.36	71	1000001.0	30623.74	5	0
11677	2014-08-07	2024-10-07	632911.5	13.85	45.45	7	900000.0	50000.0	4	0
11678	2014-08-07	2025-09-10	649665.96	12.55	76.41	23	1001000.0	46398.13	5	0
11679	2014-08-07	2022-05-18	499950.73	12.55	79.56	23	1456000.0	43542.19	5	0
