Сценарий	Отчетная дата	Кол-во закладных	Текущий ОД	Процентные поступления	Амортизация	Досрочная амортизация
3	2021-04-01	13129.070055774293	11914468628.5459	128498395.58625263	308092028.2577774	218208075.80050695
3	2021-05-01	12952.587239001108	11606376600.288055	125121676.0842289	304611320.3997217	215356113.47734126
3	2021-06-01	12773.266948042421	11301765279.888395	121786366.20967083	298333786.3597733	209782383.83557272
3	2021-07-01	12593.721060723565	11003431493.528646	118517172.37349953	300460865.51933193	212517268.3152163
3	2021-08-01	12411.096113635196	10702970628.00925	115231399.93001081	298829156.8991072	211675964.06883392
3	2021-09-01	12227.598142080396	10404141471.110144	111968282.05372119	288074076.0265193	201692619.00178578
3	2021-10-01	12039.7874864137	10116067395.083618	108816791.55375464	299413819.6992122	213885205.9967525
3	2021-11-01	11837.55761584442	9816653575.384441	105542087.3802403	313384874.67542696	228840461.33700144
3	2021-12-01	11603.566852918744	9503268700.708973	102109922.15108085	339916029.5628892	256584313.1410402
3	2022-01-01	11336.467694595243	9163352671.146122	98386032.57428211	278988851.19994986	197135480.82189402
3	2022-02-01	11137.722951514113	8884363819.94616	95341981.60345176	272574139.5966515	191772179.32243204
3	2022-03-01	10938.326611763383	8611789680.349495	92365363.65324993	271687348.0815872	191809791.90351933
3	2022-04-01	10737.73878914918	8340102332.267895	89407745.59633109	265137311.63052088	186401344.96970788
3	2022-05-01	10530.618807878765	8074965020.637401	86519816.5079439	263358754.65849283	185744096.02106282
3	2022-06-01	10330.568989790303	7811606265.978909	83655193.82254723	262719692.08740506	186238341.7308473
3	2022-07-01	10119.582875799766	7548886573.891478	80794558.99820729	265635342.5181135	190297590.22376937
3	2022-08-01	9900.500082703798	7283251231.373401	77911856.4057656	260258261.08438277	186286809.6291425
3	2022-09-01	9686.582770969111	7022992970.289014	75086054.56644288	251824853.14998275	179221369.3773754
3	2022-10-01	9454.127979656627	6771168117.139013	72353906.29103687	262865781.7375691	191620172.4872191
3	2022-11-01	9205.49774240202	6508302335.4014435	69505110.35460797	272958218.24317485	203319599.11570066
3	2022-12-01	8930.946541317042	6235344117.15829	66546019.339173995	291995586.8342465	224103177.4204346
3	2023-01-01	8613.218663236768	5943348530.324036	63383348.45893262	236929710.6213693	171124640.7757915
3	2023-02-01	8382.807909452566	5706418819.702664	60828942.76250905	230818718.6508569	166389668.5607248
3	2023-03-01	8146.808208654634	5475600101.051804	58339584.513455234	227679038.49032664	164767332.37676686
3	2023-04-01	7917.193839214704	5247921062.561485	55887525.56263347	219956431.7190882	158676800.80421442
3	2023-05-01	7663.372788388563	5027964630.842393	53520566.521556675	214527608.79317895	155041800.65583327
3	2023-06-01	7409.058111915515	4813437022.049213	51217107.39762707	213721827.47020987	156108868.0479807
3	2023-07-01	7150.5395072076335	4599715194.578995	48925906.760325424	200804551.13746202	145531970.16006184
3	2023-08-01	6865.357256317803	4398910643.441541	46771803.730575874	197566255.51229325	144631256.45917434
3	2023-09-01	6606.679130715349	4201344387.92925	44654625.37686028	189642621.04171017	138858032.08510858
3	2023-10-01	6368.951525715466	4011701766.8875303	42625634.608881846	187527767.3450518	138716229.22296184
3	2023-11-01	6110.61736931206	3824173999.5424867	40618949.36180322	190220340.48516047	143427544.72935522
3	2023-12-01	5858.528302676652	3633953659.057322	38583129.54189245	201701347.89940172	156860339.9822376
3	2024-01-01	5574.757957821224	3432252311.1579237	36426764.586517	159180462.31047997	116596770.62898651
3	2024-02-01	5364.506104988786	3273071848.8474417	34727878.0041238	150057749.01517394	109055629.13505504
3	2024-03-01	5177.905259276685	3123014099.8322606	33126219.894273642	148463527.85896912	108721570.22945076
3	2024-04-01	5001.15579711366	2974550571.973297	31543299.231149293	137767400.44061616	99265714.73066834
3	2024-05-01	4834.735132242542	2836783171.5326858	30072663.61253275	132907869.12334001	95552340.27640906
3	2024-06-01	4664.252202207494	2703875302.409344	28655898.74075857	127299483.34088586	91154304.92379616
3	2024-07-01	4505.39580177407	2576575819.068461	27297713.663449336	121013547.21958853	85983719.11283432
3	2024-08-01	4349.88002261328	2455562271.8488703	26006030.66427247	114448221.72759137	80967907.36799614
3	2024-09-01	4121.014107368482	2341114050.1212807	24786790.99290359	111811342.83952028	79779891.85464405
3	2024-10-01	3986.4100770807036	2229302707.2817574	23597377.71174011	104136062.49030529	73185938.43234372
3	2024-11-01	3831.173017638302	2125166644.791452	22486832.05988839	107120941.71540754	79005985.32775034
3	2024-12-01	3510.6340121253543	2018045703.0760436	21346491.351693682	105601003.58865118	82732945.89090967
3	2025-01-01	3077.850547249861	1912444699.4873965	20219707.26704485	83973464.80278687	62228810.20548294
