Номер закладной	Дата выдачи	Дата погашения	Текущий ОД	Ставка по кредиту	Кредит/Залог	Регион	Первоначальный ОД	Доходы заемщика	Образование	Продукт
2865	2017-02-20	2042-02-17	2664767.35	11.5	78.62	50	2680804.0	344029.42	5	0
2866	2016-04-29	2023-04-07	1477605.01	12.25	31.0	77	1800000.0	70687.5	5	0
2867	2013-03-12	2028-02-14	790445.46	12.0	84.66	46	1700000.0	66829.64	5	0
2868	2016-10-13	2036-10-10	5940775.14	11.9	41.17	77	7000000.0	175848.14	5	0
2869	2017-02-15	2021-12-14	423217.27	11.5	31.48	77	4000000.0	115367.06	5	0
2870	2013-10-24	2024-10-02	1215451.62	11.75	69.96	77	3750000.0	108224.46	5	0
2871	2014-06-30	2039-06-07	976308.4	12.5	69.76	50	6125000.0	134522.98	5	0
2872	2013-12-19	2028-11-27	2516445.25	12.25	45.15	77	3500000.0	154738.2	6	0
2873	2016-01-18	2031-01-17	1140762.67	13.9	36.53	50	1750000.0	73316.81	6	0
2874	2012-11-09	2027-10-25	1441979.11	12.25	38.62	77	5500000.0	248102.11	5	0
2875	2013-07-26	2037-06-27	407333.3	12.25	81.2	77	6900000.0	170214.67	6	0
2876	2014-05-28	2028-05-27	942064.6	12.25	11.12	77	1700000.0	62487.6	5	0
2877	2015-07-13	2025-06-15	1905151.26	14.7	57.57	77	5400000.0	211556.07	5	0
2878	2016-06-27	2018-05-28	264062.06	12.5	83.82	77	9350000.0	217500.0	6	0
2879	2016-06-21	2018-02-07	0.0	12.75	55.15	77	4000000.0	491507.08	6	0
2880	2014-03-07	2034-02-10	1938725.86	11.0	52.64	77	4200000.0	132304.06	5	0
2881	2014-05-19	2039-05-05	1638176.93	12.5	45.45	77	5500000.0	147750.0	5	0
2882	2014-12-29	2019-12-16	415700.98	11.75	44.98	77	3500000.0	251103.26	5	0
2883	2016-04-27	2018-06-07	131521.49	12.25	80.34	50	4400000.0	162545.5	5	0
2884	2017-02-16	2032-01-20	5474097.59	11.5	64.31	77	6500000.0	368600.46	6	0
2885	2013-10-22	2033-10-16	1144812.59	12.0	30.2	50	2300000.0	87791.32	5	0
2886	2014-03-28	2018-02-28	0.0	11.0	70.0	50	5167833.0	96009.42	6	0
2887	2014-09-10	2024-08-15	676987.66	11.5	36.44	77	4500000.0	138276.17	5	0
2888	2014-01-13	2029-12-19	1622946.51	11.5	74.54	50	5500000.0	118877.54	6	0
2889	2013-04-17	2020-04-12	1339053.94	12.0	52.34	77	3300000.0	231880.72	5	0
2890	2016-08-18	2020-11-15	984623.42	11.5	78.7	77	5111000.0	627971.79	5	0
2891	2014-06-05	2030-05-12	3505606.35	12.5	79.36	50	3865120.0	88388.78	5	0
2892	2014-09-04	2034-08-10	3216603.99	12.0	39.68	77	5000000.0	103850.0	5	0
2893	2012-05-11	2032-05-10	1946180.27	13.5	61.24	50	2996000.0	70000.2	6	0
2894	2013-07-24	2028-07-03	2538268.97	11.0	40.63	77	3000000.0	117857.33	5	0
2895	2016-05-25	2033-05-15	3873474.96	12.5	69.8	77	4000000.0	87605.9	5	0
2896	2014-10-21	2019-10-07	723355.68	12.0	46.08	50	1800000.0	81980.65	5	0
2897	2011-05-27	2033-05-05	2681963.93	11.75	69.04	50	2975000.0	62719.25	5	0
2898	2016-05-26	2019-04-10	891524.5	12.25	73.33	77	3200000.0	224705.53	5	0
2899	2014-06-26	2019-05-27	628311.29	11.25	34.13	50	2500000.0	101631.27	5	0
2900	2013-07-05	2023-06-10	1653278.7	11.25	27.91	77	3000000.0	118603.15	5	0
2901	2016-07-01	2024-01-10	914539.55	12.25	21.31	77	1250000.0	57579.91	5	0
2902	2017-01-19	2031-12-27	4660319.59	11.5	76.59	77	4800000.0	140405.82	5	0
2903	2015-10-05	2020-09-18	1477492.76	14.7	14.9	77	2851587.0	127894.07	5	0
2904	2013-02-25	2023-02-10	1613506.3	11.75	21.83	77	2500000.0	135281.72	5	0
2905	2014-12-24	2024-12-15	2441985.57	13.25	27.8	77	3000000.0	131842.36	5	0
2906	2013-09-05	2033-08-15	1067319.38	12.5	48.42	77	3500000.0	89610.0	6	0
2907	2016-10-28	2026-10-15	1328076.57	11.9	33.92	77	2500000.0	73467.02	5	0
2908	2014-05-16	2019-05-05	539158.79	11.5	24.93	77	2500000.0	339318.14	5	0
2909	2016-10-13	2021-09-27	2270710.88	11.9	20.91	77	4000000.0	176404.27	5	0
2910	2017-02-22	2042-02-10	4952766.06	11.5	50.91	77	5200000.0	121329.25	6	0
2911	2014-12-19	2019-12-05	655141.58	11.5	23.19	77	1500000.0	78300.0	5	0
2912	2011-07-18	2036-07-10	6028150.63	11.5	62.41	77	14000000.0	241991.18	5	0
2913	2013-06-20	2031-06-10	4284673.58	14.0	59.02	50	5887490.0	170000.0	6	0
2914	2014-09-18	2031-09-15	2817821.24	12.25	52.66	77	10999449.0	216160.04	6	0
2915	2016-10-25	2031-09-27	1131917.8	11.9	66.84	77	5700000.0	204291.25	5	0
2916	2013-10-11	2018-09-20	145828.12	10.5	31.01	77	3000000.0	278561.0	5	0
2917	2013-02-11	2038-01-15	1690291.78	12.5	84.68	77	7055000.0	199544.8	6	0
2918	2016-06-30	2022-07-27	1498423.79	12.25	80.4	50	2600000.0	154805.84	5	0
2919	2014-12-17	2021-12-06	1260047.87	13.25	32.32	50	1930000.0	119999.97	5	0
2920	2016-12-08	2028-11-21	2520874.94	11.5	23.34	77	2650000.0	134996.51	6	0
2921	2013-11-25	2028-10-27	3917584.0	12.25	63.27	77	5500000.0	142290.15	6	0
2922	2016-08-30	2023-08-15	3620018.33	12.25	61.62	77	5500000.0	260787.13	5	0
2923	2014-03-31	2032-03-15	2499173.78	12.0	54.71	77	8000000.0	235468.74	5	0
2924	2012-10-29	2026-10-22	3210750.88	12.75	55.89	77	5608000.0	125044.53	5	0
2925	2014-12-24	2029-12-15	1038582.33	12.25	64.24	50	2200000.0	97174.93	5	0
2926	2013-12-27	2028-12-07	6036454.3	11.0	59.86	77	7000000.0	218207.8	6	0
2927	2017-02-07	2027-01-15	4497973.33	11.5	74.57	77	5170000.0	187722.87	5	0
2928	2016-06-03	2031-06-02	2077459.67	12.5	48.34	77	3550000.0	269555.65	5	0
2929	2013-04-29	2027-04-15	1110074.9	11.75	58.32	77	4846000.0	107371.56	5	0
2930	2014-05-15	2034-04-16	2779563.07	11.0	47.2	77	5900000.0	217877.7	6	0
2931	2016-10-07	2020-03-15	100000.0	11.9	57.77	77	3600000.0	237172.36	5	0
2932	2014-11-14	2024-11-02	2109311.64	12.0	27.6	77	2700000.0	186860.47	5	0
2933	2016-12-08	2023-09-25	2447143.6	11.5	56.68	77	3600000.0	138440.78	5	0
2934	2013-07-05	2026-06-11	500146.91	12.0	61.44	50	2000000.0	51804.0	5	0
2935	2013-12-13	2038-11-27	842166.71	11.0	31.55	50	1100000.0	106654.12	6	0
2936	2016-12-19	2031-12-15	2393534.06	11.5	40.59	77	3900000.0	211425.35	3	0
2937	2014-07-22	2036-07-02	2668767.22	12.75	68.12	50	2782080.0	136710.64	6	0
2938	2014-12-01	2026-11-10	1479550.71	12.0	44.42	77	2000000.0	51162.5	5	0
2939	2016-10-04	2031-09-27	5059715.85	11.9	79.38	77	6000000.0	140000.0	5	0
2940	2014-10-28	2029-10-02	2867261.27	12.75	82.7	77	6375000.0	193675.17	5	0
2941	2016-10-11	2022-08-23	1789862.69	11.9	76.42	50	4000000.0	84978.12	5	0
2942	2016-10-07	2020-02-05	372106.52	13.5	23.59	50	2087199.34	195233.29	5	0
2943	2016-06-08	2036-05-25	2079869.38	12.25	26.91	50	2150000.0	44094.99	5	0
2944	2013-11-21	2023-11-08	228694.9	12.25	56.22	77	4300000.0	162550.99	5	0
2945	2016-12-29	2026-12-25	2860598.93	11.5	56.6	50	3050000.0	168096.44	5	0
2946	2016-11-29	2024-04-15	1830000.0	13.4	17.41	77	2499926.54	210833.4	5	0
2947	2013-09-25	2028-09-20	2991351.43	12.25	48.63	77	3950000.0	159672.38	5	0
2948	2013-12-16	2033-12-02	567769.46	11.0	16.75	77	2500000.0	70603.84	4	0
2949	2013-09-12	2023-08-15	1871555.39	12.75	84.61	50	3485000.0	129251.08	5	0
2950	2013-07-23	2028-07-08	1600000.0	11.75	61.54	50	4000000.0	151885.59	5	0
2951	2014-01-17	2021-01-08	1793368.5	12.25	28.17	77	3471000.0	197562.21	5	0
2952	2014-04-18	2034-04-10	3093376.38	13.25	40.49	50	3967308.21	130500.0	6	0
2953	2013-06-14	2018-05-17	241063.0	11.0	27.91	77	3700000.0	152321.7	5	0
2954	2016-12-26	2031-12-10	2135577.43	11.5	42.82	77	2700000.0	128369.77	5	0
2955	2016-10-19	2036-10-04	3589696.54	11.9	30.83	77	3650000.0	207272.39	3	0
2956	2011-12-07	2021-12-03	270673.17	13.55	83.58	77	6800000.0	184622.83	5	0
2957	2016-08-29	2023-08-18	1776076.88	12.25	77.97	50	2700000.0	104266.03	4	0
2958	2016-11-11	2036-11-10	622684.95	11.9	33.75	77	6300000.0	192736.85	5	0
2959	2016-03-28	2031-03-11	6704471.06	13.65	73.53	50	7000000.0	309448.12	5	0
2960	2013-08-07	2033-07-25	654414.06	12.25	60.28	77	3650000.0	101859.57	5	0
2961	2016-11-29	2024-07-10	3442161.21	11.9	71.29	77	6300000.0	131604.95	5	0
2962	2016-05-11	2028-04-21	2011205.03	13.25	46.0	50	2400000.0	115178.4	5	0
2963	2011-06-27	2019-06-05	148535.69	12.0	35.3	77	1965000.0	61227.12	5	0
2964	2014-06-09	2033-05-11	6578745.73	11.25	50.68	77	9200000.0	172672.04	5	0
2965	2014-02-27	2021-02-10	351674.0	11.5	69.96	77	4200000.0	165575.16	5	0
2966	2016-12-26	2022-12-02	642961.66	11.9	27.64	50	888052.51	54005.03	5	0
2967	2016-12-27	2021-12-27	2109277.16	11.5	37.16	77	3000000.0	130000.0	5	0
2968	2017-02-14	2035-01-15	1767668.46	11.5	64.16	50	1800000.0	70035.0	5	0
2969	2017-02-22	2029-02-10	675490.34	11.9	34.57	36	702175.06	127443.38	5	0
2970	2014-12-17	2039-09-12	1173724.76	12.75	38.6	77	5600000.0	160976.19	5	0
2971	2017-02-16	2018-02-21	0.0	11.5	67.77	50	2000000.0	77134.94	5	0
2972	2016-11-24	2026-11-15	3362683.18	11.9	70.36	50	3600000.0	103303.71	5	0
2973	2014-06-24	2034-06-10	967179.25	11.75	70.0	76	1575000.0	75496.06	5	0
2974	2013-06-27	2023-06-25	883665.36	12.0	20.95	50	1300000.0	50718.06	5	0
2975	2013-06-26	2036-06-05	1392790.82	12.5	84.01	77	6000000.0	253467.15	5	0
2976	2014-08-05	2029-07-15	2026285.3	11.5	68.91	77	4000000.0	121916.49	5	0
2977	2013-06-11	2038-05-25	1681492.59	12.0	64.5	36	1750000.0	43324.14	5	0
2978	2016-05-26	2041-04-26	1124638.48	12.5	79.37	31	1870000.0	36032.12	3	0
2979	2013-06-19	2028-05-20	2982548.32	12.25	63.39	77	3500000.0	95445.51	5	0
2980	2013-06-19	2024-06-10	502787.73	12.0	13.2	50	700000.0	24384.95	5	0
2981	2014-06-26	2039-06-23	1027070.62	12.5	65.05	50	1960000.0	51942.69	6	0
2982	2016-06-07	2033-06-06	2963094.46	12.25	50.5	50	3065000.0	46647.39	5	0
2983	2014-05-21	2039-05-17	1888602.65	11.5	66.15	50	1960000.0	52130.1	5	0
2984	2016-02-24	2026-01-27	3907090.51	13.9	83.21	77	5500000.0	285662.09	5	0
2985	2017-01-16	2032-01-11	2490617.18	11.5	77.94	50	2558717.0	64482.93	5	0
2986	2016-10-18	2036-09-20	1769927.49	12.25	70.87	48	1800000.0	51659.46	5	0
2987	2013-11-06	2023-10-10	687630.79	11.0	31.74	50	1400000.0	58586.0	5	0
2988	2016-10-28	2023-07-12	2046207.96	11.9	66.01	50	2750000.0	95622.54	5	0
2989	2017-01-27	2022-12-25	1557598.33	11.5	51.53	77	2500000.0	79446.8	5	0
2990	2014-10-03	2029-09-10	233467.26	11.5	70.0	77	5549600.0	143188.25	5	0
2991	2016-10-10	2026-01-02	2236575.33	11.5	79.16	50	2560000.0	71035.25	6	0
2992	2013-07-10	2033-07-05	2881869.52	12.25	70.0	77	3910000.0	130500.0	6	0
2993	2013-08-14	2023-07-20	1716886.5	12.0	58.33	50	2500000.0	102527.14	5	0
2994	2014-10-17	2024-09-20	483156.22	13.0	76.06	46	1000000.0	57114.11	5	0
2995	2016-11-17	2036-10-20	3435202.44	11.9	29.46	77	4500000.0	123860.93	5	0
2996	2017-02-09	2037-01-25	2367435.49	11.5	64.5	50	2400000.0	59590.65	5	0
2997	2016-11-21	2029-10-25	1147637.86	11.9	33.09	50	1200000.0	59160.0	3	0
2998	2013-10-31	2038-10-15	505111.6	12.5	56.52	76	1350000.0	38952.81	5	0
2999	2017-01-24	2031-01-17	735231.29	11.9	34.16	36	759375.08	21038.44	3	0
3000	2013-08-21	2038-08-05	492286.39	11.5	84.49	50	3230000.0	102660.0	5	0
3001	2013-04-05	2033-03-20	3133276.82	12.0	57.66	77	3720000.0	113100.0	5	0
3002	2013-04-29	2023-04-27	671584.81	13.0	64.56	50	2328000.0	78161.31	5	0
3003	2014-10-30	2034-10-15	4317131.54	12.25	65.12	77	5500000.0	147693.56	5	0
3004	2013-04-10	2034-04-06	849615.66	12.0	41.26	36	911000.0	22434.12	5	0
3005	2013-04-12	2026-02-12	2627754.2	12.0	64.71	77	5500000.0	135244.5	5	0
3006	2013-06-19	2033-05-25	83430.56	13.0	47.69	50	3720000.0	175378.95	5	0
3007	2013-04-18	2033-03-22	1068283.72	12.25	59.78	50	2800000.0	139200.0	6	0
3008	2014-03-24	2034-03-05	1773648.89	12.25	66.51	50	2600000.0	59349.4	5	0
3009	2016-10-11	2032-08-15	3298550.64	11.5	76.77	50	3844000.0	95329.87	5	0
3010	2014-08-05	2024-07-15	1824383.69	11.5	63.12	77	4500000.0	143713.01	5	0
3011	2016-12-28	2041-12-10	3968266.4	11.5	60.42	50	4000000.0	79291.35	5	0
3012	2013-06-28	2033-06-27	742696.09	11.5	70.0	77	4293800.0	87147.96	5	0
3013	2014-03-12	2024-02-15	437542.32	11.0	60.62	74	1550000.0	92781.49	6	0
3014	2013-10-04	2018-02-13	0.0	11.5	81.74	77	5000000.0	99644.15	6	0
3015	2013-12-12	2028-11-22	1094188.11	11.0	18.2	77	1500000.0	66793.17	5	0
3016	2016-12-01	2021-11-07	764696.75	11.9	45.71	50	1400000.0	78300.0	5	0
3017	2013-06-05	2033-06-05	2319990.05	12.0	65.16	77	3500000.0	87015.37	6	0
3018	2014-09-25	2021-09-02	302149.71	11.5	51.83	50	2700000.0	87140.77	5	0
3019	2016-10-18	2036-09-27	7070626.51	11.9	84.39	77	7650000.0	270117.78	5	0
3020	2016-12-09	2022-11-10	2430619.82	11.9	46.3	77	2845000.0	103497.01	5	0
3021	2016-08-09	2036-07-16	2311755.19	11.5	72.6	50	2790000.0	56738.94	4	0
3022	2013-05-31	2038-05-20	1055058.78	12.5	46.56	36	1095000.0	44203.61	5	0
3023	2013-05-28	2028-05-08	1874972.38	12.25	68.02	50	2200000.0	80040.0	5	0
3024	2016-12-27	2031-12-02	1724401.14	11.9	36.17	50	2293134.4	176892.1	5	0
3025	2013-10-23	2028-10-17	3552991.34	12.25	47.22	77	5100000.0	246149.93	6	0
3026	2013-12-25	2034-12-25	4728511.22	12.25	51.32	77	5000000.0	101035.04	6	0
3027	2014-06-19	2032-06-07	2757018.76	12.25	65.15	50	3500000.0	100245.41	5	0
3028	2015-12-18	2030-12-05	4602836.12	13.65	54.9	77	6000000.0	221598.92	6	0
3029	2017-02-22	2027-11-15	1950939.57	11.5	80.0	50	2608000.0	56352.28	5	0
3030	2016-06-06	2031-05-07	2202940.97	12.25	48.53	78	2800000.0	86570.88	6	0
3031	2014-12-17	2019-12-16	549670.08	11.5	19.14	78	1250000.0	114620.92	5	0
3032	2014-11-26	2032-11-10	290263.67	13.25	39.22	78	2000000.0	62010.45	5	0
3033	2014-09-17	2024-08-20	3116888.3	12.25	47.73	78	3990000.0	123066.6	5	0
3034	2016-10-28	2026-10-02	2136339.65	11.9	49.46	78	2300000.0	110792.7	5	0
3035	2013-11-07	2038-10-12	1389113.75	11.0	59.06	78	1890000.0	41965.64	3	0
3036	2016-11-23	2026-11-14	5642629.92	11.9	72.79	78	6500000.0	236483.17	5	0
3037	2008-07-14	2023-06-17	264253.14	12.9	67.41	78	3500000.0	82424.09	3	0
3038	2011-11-17	2031-11-15	3136526.87	13.5	71.14	78	4610000.0	105000.0	5	0
3039	2016-04-27	2031-04-20	541676.1	12.25	29.29	78	2200000.0	78701.89	5	0
3040	2016-05-18	2032-05-15	1536184.36	12.75	65.22	78	5700000.0	126440.12	5	0
3041	2016-12-15	2031-12-12	3693359.47	11.9	72.38	78	3800000.0	132901.07	5	0
3042	2016-10-31	2026-10-10	570613.97	12.4	24.71	78	1300000.0	79676.07	5	0
3043	2015-12-17	2035-12-07	635353.86	13.65	77.13	78	5600000.0	152066.47	5	0
3044	2016-10-26	2021-10-12	558720.01	11.9	25.0	78	700000.0	72687.22	5	0
3045	2016-07-06	2021-06-11	1867106.67	11.0	22.47	78	3150000.0	193933.02	5	0
3046	2012-12-07	2037-11-17	1953790.39	12.25	81.87	78	2269000.0	60115.46	4	0
3047	2013-04-03	2024-03-11	1706353.95	12.5	85.0	78	2975000.0	130500.0	6	0
3048	2013-11-29	2035-11-18	348916.39	11.0	39.13	78	6121500.0	284477.88	5	0
3049	2014-05-19	2022-05-08	773061.0	11.25	30.46	78	1200000.0	69700.0	5	0
3050	2013-02-01	2036-01-18	1947807.88	12.5	84.81	78	3350000.0	86565.0	5	0
3051	2016-06-29	2018-02-22	0.0	12.25	53.5	78	4200000.0	160668.64	5	0
3052	2013-08-21	2020-08-12	913005.91	11.5	82.35	78	2800000.0	116804.86	5	0
3053	2014-07-22	2029-07-12	2607099.78	12.75	76.32	47	2900000.0	104879.07	6	0
3054	2016-05-26	2025-09-15	2386007.52	12.5	68.07	78	3200000.0	82877.18	5	0
3055	2016-06-17	2026-06-05	1582990.13	12.25	41.39	78	2500000.0	122068.88	5	0
3056	2016-08-17	2019-12-12	351330.1	12.25	33.03	78	1100000.0	83743.59	5	0
3057	2012-11-23	2027-11-20	2068661.36	12.0	50.71	78	2500000.0	108250.02	4	0
3058	2014-04-16	2034-04-10	1735774.05	11.5	83.72	36	1857000.0	49658.08	5	0
3059	2016-12-30	2021-12-10	500000.0	11.5	64.31	78	2000000.0	90000.0	5	0
3060	2012-12-11	2022-11-15	1128288.8	12.25	48.65	78	1800000.0	61541.51	5	0
3061	2014-07-14	2024-06-15	1884157.85	12.0	56.47	77	3900000.0	292272.99	5	0
3062	2016-12-14	2032-06-15	1352334.44	11.5	27.86	50	1600000.0	79382.23	5	0
3063	2013-08-14	2018-07-25	482799.07	11.5	37.17	77	5000000.0	187000.0	5	0
3064	2015-07-15	2023-07-13	1935387.07	14.95	64.53	77	4000000.0	119905.63	6	0
3065	2014-05-16	2039-04-27	1765781.67	11.0	52.28	50	1829178.0	47681.36	5	0
3066	2017-02-03	2018-02-02	0.0	11.5	79.47	36	2558000.0	58296.5	5	0
3067	2013-09-02	2023-08-15	904989.26	13.5	50.83	50	2233000.0	104400.0	6	0
3068	2016-05-10	2021-04-27	1780292.77	12.5	36.84	77	2500000.0	131286.95	5	0
3069	2014-12-11	2039-12-10	2358497.13	12.5	84.59	77	5610000.0	134335.85	5	0
3070	2013-10-04	2028-09-15	1220285.66	13.0	51.44	50	3236000.0	116299.43	5	0
3071	2013-08-13	2033-08-05	1619453.06	12.25	50.31	77	3900000.0	87000.0	5	0
3072	2014-02-25	2018-02-05	0.0	12.5	74.1	50	3533000.0	79999.98	5	0
3073	2016-11-09	2041-10-10	4844785.05	11.9	59.31	77	4887000.0	92988.8	5	0
3074	2014-02-20	2039-02-03	3370716.16	12.25	52.75	77	4500000.0	117450.0	5	0
3075	2013-08-13	2028-07-21	685130.6	12.0	44.39	46	800000.0	34845.35	5	0
3076	2014-11-21	2032-11-20	1349751.28	12.25	63.3	50	1435000.0	36812.13	4	0
3077	2013-10-22	2018-10-10	340212.79	11.5	11.07	77	2000000.0	100906.77	5	0
3078	2014-05-06	2039-04-20	2559512.75	11.5	68.58	50	2695000.0	57174.49	5	0
3079	2014-09-17	2029-08-25	1347718.79	12.0	26.68	50	1500000.0	36730.95	5	0
3080	2017-02-03	2037-01-08	3567508.87	11.0	78.33	50	3621000.0	137133.81	5	0
3081	2013-12-24	2028-12-11	1530968.39	13.0	40.19	77	1750000.0	45240.0	5	0
3082	2016-12-13	2034-07-25	2160657.98	11.9	71.58	78	2327671.25	61988.84	3	0
3083	2016-11-08	2036-10-17	9540045.13	11.9	74.85	78	9700000.0	253004.71	5	0
3084	2017-02-07	2030-02-20	3745373.0	11.5	76.19	78	4000000.0	164997.77	5	0
3085	2014-12-19	2024-11-27	995989.56	13.0	49.62	78	2300000.0	93773.48	4	0
3086	2016-11-29	2034-11-27	909391.27	11.9	20.08	78	1000000.0	102390.75	6	0
3087	2016-09-26	2024-09-10	2942639.18	12.25	68.89	78	3300000.0	101033.84	5	0
3088	2013-11-28	2020-11-25	840639.52	11.25	64.29	78	2700000.0	87447.37	5	0
3089	2013-07-09	2038-07-01	2265047.1	13.5	49.87	50	2921000.0	65959.96	3	0
3090	2013-09-06	2028-09-05	1578217.39	11.25	53.71	77	3100000.0	167455.0	5	0
3091	2013-12-25	2031-12-15	2040234.34	11.75	69.66	77	4473000.0	106596.76	5	0
3092	2013-06-26	2027-06-25	490591.24	12.25	78.8	50	3900000.0	92445.04	5	0
3093	2017-02-17	2042-02-10	3880654.77	11.5	69.95	77	5200000.0	116516.59	5	0
3094	2013-07-05	2025-06-10	739719.26	12.0	49.02	50	1875000.0	117450.0	5	0
3095	2014-06-02	2029-06-02	547426.17	11.5	62.89	50	2450000.0	61957.32	3	0
3096	2017-01-12	2030-03-02	1200000.0	11.5	37.0	77	2100000.0	52156.5	5	0
3097	2017-02-20	2024-07-27	2469121.78	11.5	84.77	77	7905000.0	206452.74	6	0
3098	2016-11-08	2031-11-05	1029180.86	11.9	43.22	77	2500000.0	118775.15	5	0
3099	2016-12-08	2036-11-26	4428337.34	11.5	77.36	50	4500000.0	130000.0	6	0
3100	2014-04-28	2024-04-10	388396.39	11.0	58.53	77	5000000.0	320771.19	5	0
3101	2013-12-11	2033-11-15	1674212.96	12.0	30.65	50	1800000.0	60309.46	6	0
3102	2013-06-21	2038-06-21	233403.27	12.5	60.4	50	2000000.0	142052.39	5	0
3103	2012-11-07	2027-10-27	987694.97	12.5	84.9	36	1479000.0	59576.96	5	0
3104	2014-10-07	2029-09-08	1149251.47	11.5	69.66	77	5600000.0	84133.32	5	0
3105	2014-07-28	2024-07-27	946554.73	11.75	49.8	50	2000000.0	69743.23	5	0
3106	2012-11-16	2024-11-15	1610210.39	12.0	53.77	77	5500000.0	208975.81	5	0
3107	2012-11-20	2032-10-23	2080552.21	13.5	60.76	50	2260216.0	90604.59	5	0
3108	2014-04-24	2033-03-27	6486085.81	13.5	60.52	77	7650000.0	375000.0	5	0
3109	2016-11-15	2041-11-10	2529384.77	11.9	49.76	50	2800000.0	90279.71	5	0
3110	2013-05-15	2028-04-27	1338376.5	12.0	76.53	50	2082500.0	56550.0	4	0
3111	2012-11-28	2018-02-14	0.0	13.0	44.66	50	2690000.0	105315.0	6	0
3112	2012-12-04	2027-11-18	177521.17	12.0	68.24	50	3150000.0	86674.91	6	0
3113	2013-05-28	2028-05-20	3321672.69	12.0	67.95	77	3910000.0	106301.5	5	0
3114	2012-12-12	2032-12-07	2555626.46	13.0	50.96	50	2787000.0	93394.69	5	0
3115	2014-10-14	2039-09-15	3444106.44	12.0	37.26	77	4150854.0	88645.45	5	0
3116	2014-05-27	2034-05-27	2758137.97	12.5	77.0	50	3475000.0	113861.25	5	0
3117	2016-10-28	2041-10-16	3873669.88	11.9	38.17	77	4500000.0	140613.74	5	0
3118	2014-04-04	2021-03-16	232279.74	11.75	28.87	76	1100000.0	60704.64	5	0
3119	2014-11-19	2024-10-25	1081917.58	12.5	68.54	46	1657600.0	80000.0	5	0
3120	2016-12-16	2035-12-07	3355843.63	11.9	66.6	50	4117089.0	98482.49	6	0
3121	2016-11-02	2026-10-15	1207436.79	11.9	32.36	50	1300000.0	69781.3	5	0
3122	2012-10-05	2037-09-03	779527.12	13.5	80.76	50	3035000.0	68518.58	5	0
3123	2016-10-20	2036-10-09	2391707.94	12.25	55.21	50	2430000.0	57836.74	5	0
3124	2014-01-27	2020-01-25	800160.45	11.5	44.19	50	2000000.0	79653.8	5	0
3125	2013-10-23	2023-10-06	2231822.6	12.5	84.69	50	3686760.0	105445.02	6	0
3126	2016-12-22	2027-11-27	2250800.65	11.9	31.1	77	2713561.46	180097.58	5	0
3127	2013-08-16	2025-08-10	4199395.95	11.5	85.0	77	5423850.0	129571.13	5	0
3128	2014-02-04	2034-01-14	890310.77	12.0	52.72	76	950000.0	25063.0	4	0
3129	2016-12-26	2026-11-27	2051871.69	11.5	63.62	50	2200000.0	104400.0	4	0
3130	2014-12-24	2034-12-20	173232.69	13.5	80.21	76	1800000.0	53550.85	5	0
3131	2014-01-28	2024-01-20	2745662.24	12.25	51.51	77	3750000.0	200001.0	6	0
3132	2016-12-26	2018-02-20	0.0	11.5	58.67	77	3400000.0	96904.15	5	0
3133	2016-12-21	2022-11-23	571217.57	11.9	27.5	76	824962.42	72033.81	5	0
3134	2013-09-04	2033-08-20	3900959.48	11.75	65.72	77	5000000.0	115539.32	5	0
3135	2014-09-18	2034-09-15	3396085.78	12.25	56.31	77	4300000.0	120000.0	5	0
3136	2014-04-09	2034-03-17	2965359.0	12.0	64.58	50	3150000.0	111880.79	6	0
3137	2014-10-31	2029-10-20	52.5	12.5	74.6	78	3290000.0	119689.87	3	0
3138	2014-05-06	2034-04-10	2626411.57	11.25	65.25	50	2800000.0	118307.25	4	0
3139	2013-11-15	2028-10-18	596460.51	11.5	47.44	48	850000.0	24426.26	5	0
3140	2014-07-28	2032-07-02	3153717.58	11.75	65.07	77	3950000.0	80853.57	5	0
3141	2014-12-03	2026-11-15	2816557.97	13.25	63.67	50	3630000.0	99014.08	6	0
3142	2012-09-25	2022-09-02	1138008.85	13.0	51.95	50	2010534.0	69600.0	6	0
3143	2014-01-21	2039-01-06	1931146.72	11.75	19.82	77	2000000.0	46110.0	5	0
3144	2017-02-08	2031-01-22	1674724.68	11.5	76.35	50	2411964.0	55266.75	5	0
3145	2013-12-05	2038-11-10	1412870.88	11.25	59.06	77	9000000.0	211434.0	6	0
3146	2014-04-18	2039-04-02	763367.62	11.25	30.98	76	790000.0	17547.41	5	0
3147	2012-09-21	2032-09-15	2250360.37	14.0	68.01	50	2443578.0	65050.0	5	0
3148	2013-10-10	2028-10-10	215689.33	12.5	52.63	50	2965000.0	89621.45	5	0
3149	2013-09-25	2023-09-10	2851923.65	11.0	69.99	77	4128000.0	161061.5	5	0
3150	2013-10-10	2023-10-10	553373.56	11.25	39.68	50	2100000.0	99608.6	5	0
3151	2017-01-31	2029-05-17	1890406.49	11.5	80.92	78	2890000.0	88230.64	5	0
3152	2017-01-25	2032-01-17	2252304.59	11.9	21.11	77	2397324.94	283683.21	5	0
3153	2014-01-23	2029-01-10	3578668.66	11.5	78.39	77	6500000.0	173931.0	6	0
3154	2014-12-09	2029-12-08	2734416.75	12.5	59.3	50	3000000.0	103571.87	5	0
3155	2017-01-18	2028-09-13	2992078.48	11.5	53.27	77	3500000.0	100000.41	5	0
3156	2014-05-16	2030-05-05	1661951.09	12.5	81.81	50	4165000.0	106600.0	5	0
