Номер закладной	Дата выдачи	Дата погашения	Текущий ОД	Ставка по кредиту	Кредит/Залог	Регион	Первоначальный ОД	Доходы заемщика	Образование	Продукт
23781	2008-12-23	2024-02-23	367726.86	11.45	50.42	70	1200000.0	28367.02	5	0
23782	2008-12-22	2024-02-22	844007.56	14.35	61.95	70	1400000.0	45976.48	5	0
23783	2008-12-15	2020-09-28	524968.3	14.35	66.67	70	2000000.0	48366.96	5	0
23784	2008-12-12	2024-02-12	45211.94	14.35	64.03	70	1540000.0	45548.72	5	0
23785	2008-12-09	2031-10-28	172320.42	14.35	65.1	70	1630000.0	42926.14	6	0
23786	2008-11-07	2022-04-28	551335.64	13.7	83.53	70	1420000.0	29178.06	5	0
23787	2008-08-22	2033-10-21	1631104.23	13.2	84.88	70	1825000.0	47897.61	5	0
23788	2008-07-03	2033-09-02	1322021.94	13.2	86.96	70	2800000.0	63431.4	3	0
23789	2015-11-13	2021-01-11	445995.01	13.5	33.86	39	1300000.0	64447.07	6	0
23790	2015-09-07	2030-11-07	2131215.92	14.0	76.43	39	2300000.0	154689.72	5	0
23791	2014-09-02	2029-11-02	1323702.21	12.55	67.95	39	1500000.0	43500.0	5	0
23792	2013-01-30	2020-03-30	251950.39	11.4	35.83	70	928000.0	23000.0	4	0
23793	2014-08-22	2034-10-20	1412800.65	12.55	73.38	39	1500000.0	26402.54	6	0
23794	2014-08-27	2024-10-25	850526.03	12.55	51.89	39	1150000.0	36551.95	4	0
23795	2013-09-17	2028-08-18	677576.58	14.05	62.5	39	1100000.0	50000.0	4	0
23796	2013-09-23	2032-10-28	713812.88	13.85	70.0	39	826000.0	20000.0	4	0
23797	2013-09-20	2028-11-20	1273689.84	12.7	82.06	39	1500000.0	37079.75	5	0
23798	2013-08-28	2033-10-28	679453.98	14.1	53.51	39	2100000.0	70000.0	5	0
23799	2013-08-21	2033-10-21	622374.79	13.35	75.05	39	1200000.0	22359.93	5	0
23800	2013-07-24	2025-05-28	1055177.65	12.55	67.65	39	1600000.0	99220.0	6	0
23801	2013-07-19	2028-09-19	1052784.97	13.05	65.51	39	1250000.0	86827.77	5	0
23802	2013-06-19	2028-08-18	841629.15	13.0	56.59	39	1000000.0	35587.26	5	0
23803	2013-05-28	2020-08-10	174854.66	13.35	32.39	39	800000.0	35000.0	3	0
23804	2013-05-29	2028-07-28	883641.04	14.15	61.39	39	1040000.0	25000.0	5	0
23805	2013-09-27	2026-11-27	1276754.81	13.05	66.56	39	1600000.0	52123.8	4	0
23806	2013-05-06	2028-05-18	800383.84	13.75	45.37	39	1424080.0	28000.0	4	0
23807	2013-03-06	2018-09-02	0.0	13.25	58.41	39	1150000.0	28237.44	3	0
23808	2012-10-04	2026-08-28	773199.72	12.55	47.92	39	1050000.0	26100.0	5	0
23809	2012-07-20	2027-08-18	756490.45	12.75	37.56	39	1400000.0	120000.0	5	0
23810	2012-06-19	2027-08-19	516381.35	13.25	43.78	39	650000.0	28000.0	5	0
23811	2012-04-11	2022-06-10	417406.12	13.05	66.12	39	800000.0	25082.97	5	0
23812	2012-02-27	2027-04-27	1248778.08	12.35	87.76	39	1620000.0	42189.65	5	0
23813	2012-03-02	2027-03-18	469650.51	10.75	39.77	39	1160000.0	30390.41	3	0
23814	2012-02-24	2025-04-24	554556.75	12.55	42.04	39	800000.0	50000.0	5	0
23815	2012-01-13	2022-03-11	407286.93	12.55	43.67	39	835000.0	33000.0	4	0
23816	2015-12-09	2036-02-08	2013992.95	13.5	75.21	77	2080000.0	39150.0	5	0
23817	2013-03-27	2020-05-27	409149.71	13.85	63.54	39	1280000.0	80000.0	5	0
23818	2013-10-07	2028-12-07	1057753.27	12.55	69.25	39	1250000.0	44370.41	5	0
23819	2013-11-28	2024-01-26	688832.29	13.3	20.74	39	1000000.0	24575.93	5	0
23820	2013-11-25	2021-01-25	276774.18	13.45	34.65	39	650000.0	25000.0	4	0
23821	2014-08-15	2029-07-18	310495.42	12.55	53.82	39	1050000.0	37663.65	4	0
23822	2014-08-12	2025-08-18	914905.69	12.55	76.8	39	1840000.0	60900.0	5	0
23823	2014-07-28	2029-09-28	1407411.17	12.55	68.0	39	1600000.0	48720.0	5	0
23824	2014-07-29	2018-09-29	0.0	13.85	40.35	39	900000.0	30000.0	5	0
23825	2014-07-10	2029-09-10	2422641.63	12.75	90.0	39	2956320.0	60811.98	5	0
23826	2014-07-17	2024-09-17	894251.48	12.05	65.9	39	1240000.0	44631.0	5	0
23827	2014-07-09	2029-09-07	1220902.16	12.05	55.97	39	1400000.0	36711.19	5	0
23828	2014-06-30	2029-04-18	1113683.36	13.15	47.38	39	1700000.0	150000.0	3	0
23829	2014-07-02	2036-02-11	1348441.98	12.15	80.0	39	2010880.0	24990.27	5	0
23830	2014-09-16	2039-11-16	1487181.4	12.75	76.0	39	1530000.0	16359.26	5	0
23831	2014-04-28	2024-09-30	438010.23	13.45	32.84	39	750000.0	15000.0	4	0
23832	2014-04-11	2029-01-29	1934792.57	11.75	62.62	39	2749000.0	68061.08	5	0
23833	2014-03-21	2024-05-21	742630.58	12.75	29.73	39	1050000.0	40000.0	5	0
23834	2014-04-01	2024-05-31	644151.68	13.45	55.56	39	900000.0	35000.0	4	0
23835	2014-03-11	2024-04-10	1788667.85	12.35	82.85	39	2975000.0	132963.0	5	0
23836	2014-03-11	2029-05-11	3448556.69	12.35	48.57	39	4000000.0	150000.0	5	0
23837	2014-03-13	2029-05-11	2822703.95	12.55	62.42	39	3250000.0	130000.0	5	0
23838	2013-12-19	2029-02-19	758069.55	13.2	81.54	39	1400000.0	30000.0	5	0
23839	2013-12-12	2023-11-28	506077.8	13.05	68.09	39	1500000.0	40485.54	3	0
23840	2013-12-13	2020-07-20	368527.35	13.55	77.01	39	1350000.0	39732.34	5	0
23841	2013-12-05	2028-09-28	840229.98	12.8	42.34	39	1000000.0	41375.75	5	0
23842	2013-12-10	2029-02-09	781874.11	13.8	49.7	39	900000.0	26500.0	5	0
23843	2013-11-21	2029-01-22	860110.72	13.25	64.27	39	1000000.0	19975.08	3	0
23844	2014-09-04	2029-11-02	1933833.94	12.15	73.07	39	2200000.0	28683.28	5	0
23845	2015-12-04	2028-02-04	2498025.72	14.0	65.41	77	2800000.0	65320.62	4	0
23846	2013-02-21	2028-04-21	413965.67	13.05	28.09	70	500000.0	26500.0	4	0
23847	2013-02-27	2028-04-27	1011333.65	14.35	82.93	70	1200000.0	30000.0	3	0
23848	2014-02-20	2033-07-11	533777.98	13.1	54.95	70	1000000.0	26342.49	3	0
23849	2014-02-26	2027-04-26	658972.13	13.3	44.99	70	800000.0	10743.79	5	0
23850	2014-02-10	2029-04-10	887078.7	12.75	50.49	70	1030000.0	40000.0	5	0
23851	2014-02-03	2029-04-03	2005935.48	11.75	80.0	70	2344000.0	102930.52	5	0
23852	2014-01-31	2029-03-30	1149232.08	12.7	82.41	70	1335000.0	25050.56	5	0
23853	2014-01-21	2029-03-21	774272.92	13.2	87.1	70	1350000.0	18075.09	4	0
23854	2014-01-30	2029-03-30	871254.03	13.8	35.71	70	1000000.0	40000.0	5	0
23855	2014-02-03	2024-04-03	733420.7	14.05	62.28	70	1040000.0	45000.0	5	0
23856	2013-12-30	2029-02-28	664310.8	13.8	46.59	70	765000.0	32000.0	3	0
23857	2013-12-30	2029-02-28	871046.26	14.05	61.73	70	1000000.0	30000.0	3	0
23858	2014-02-27	2029-04-27	1004288.26	12.75	61.87	70	1590000.0	42000.0	5	0
23859	2013-12-23	2024-01-29	739743.27	13.8	60.0	70	1080000.0	160000.0	5	0
23860	2013-12-27	2021-02-26	432549.64	12.45	50.0	70	1000000.0	32400.0	5	0
23861	2013-12-13	2029-02-13	1027289.47	12.55	66.67	70	1200000.0	28457.0	4	0
23862	2013-12-12	2029-02-12	1024580.0	12.3	57.97	70	1200000.0	30619.52	5	0
23863	2013-12-20	2029-02-20	1151805.88	12.3	52.88	70	2800000.0	65235.33	5	0
23864	2013-12-18	2029-02-16	1747223.66	12.55	70.34	70	2040000.0	73515.0	5	0
23865	2013-12-11	2029-02-09	1024014.68	12.55	68.18	70	1200000.0	18414.1	4	0
23866	2013-12-05	2026-08-18	1137110.72	12.55	65.4	70	1550000.0	43811.69	5	0
23867	2013-11-30	2028-10-10	453410.89	12.55	70.42	70	1000000.0	20000.0	3	0
23868	2013-11-25	2023-12-11	589815.59	13.8	54.98	70	1600000.0	100000.0	4	0
23869	2013-11-29	2021-12-10	584042.67	12.7	85.26	70	1620000.0	21975.47	3	0
23870	2013-12-20	2018-09-16	0.0	13.45	29.82	70	1300000.0	150000.0	5	0
23871	2014-02-25	2024-04-25	554417.32	13.8	43.82	70	780000.0	35000.0	4	0
23872	2014-03-03	2034-05-03	1310340.86	12.75	49.09	70	1400000.0	35000.0	5	0
23873	2014-03-14	2026-06-18	510848.08	13.45	40.59	70	690000.0	25000.0	5	0
23874	2014-06-17	2029-08-17	1090602.52	13.15	85.0	70	1700000.0	41031.38	5	0
23875	2014-06-17	2032-05-18	3407329.33	12.75	83.62	24	3825000.0	104351.51	5	0
23876	2014-06-26	2024-08-26	842026.77	13.15	36.16	70	1150000.0	30000.0	5	0
23877	2014-06-10	2029-08-10	898011.41	13.15	83.84	70	1510000.0	39004.88	4	0
23878	2014-05-29	2029-07-27	1384879.2	12.35	86.61	70	2070000.0	58527.43	4	0
23879	2014-05-29	2034-07-28	1271334.78	13.15	83.33	70	1350000.0	21009.43	4	0
23880	2014-05-27	2021-07-27	506123.54	13.15	61.79	70	1001000.0	80000.0	4	0
23881	2014-05-21	2024-07-22	1361413.75	14.15	55.27	70	1850000.0	150000.0	4	0
23882	2014-05-21	2029-04-30	687088.2	13.15	48.78	70	1300000.0	30000.0	4	0
23883	2014-05-19	2029-03-19	1370036.1	12.75	64.99	70	2005000.0	190000.0	5	0
23884	2014-07-02	2020-09-02	406092.83	12.05	33.76	70	1050000.0	35282.85	4	0
23885	2014-05-14	2024-06-10	805277.27	12.55	71.43	70	1500000.0	34016.2	5	0
23886	2014-05-07	2024-05-28	725854.37	12.15	76.52	70	1450000.0	27200.0	5	0
23887	2014-04-30	2019-06-28	572065.43	12.75	64.74	70	3250000.0	150000.0	3	0
23888	2014-05-08	2022-03-28	483109.48	12.75	35.88	70	1001000.0	45000.0	3	0
23889	2014-04-21	2027-06-21	1066407.82	13.7	85.0	70	1275000.0	43607.56	4	0
23890	2014-04-15	2027-06-15	917563.55	13.15	65.0	70	1105000.0	45000.0	3	0
23891	2014-04-11	2021-03-01	335725.85	12.75	47.78	70	1400000.0	45000.0	3	0
23892	2014-04-10	2025-10-20	499570.72	12.75	65.0	70	1482000.0	116000.0	5	0
23893	2014-03-27	2029-05-25	1210094.07	12.15	74.97	70	1402000.0	28028.51	5	0
23894	2014-04-17	2029-06-15	1303426.68	12.75	43.1	70	1500000.0	80000.0	4	0
23895	2014-03-26	2029-05-25	597634.59	13.8	28.57	70	680000.0	55000.0	4	0
23896	2014-03-20	2024-02-19	415475.29	12.75	41.51	70	1100000.0	40000.0	5	0
23897	2013-11-28	2018-09-25	0.0	13.3	43.26	70	600000.0	14503.37	5	0
23898	2013-02-25	2020-04-24	414761.48	12.95	44.2	70	1390000.0	13375.93	4	0
23899	2013-11-15	2023-12-18	739245.74	14.05	63.35	70	1495000.0	150000.0	4	0
23900	2013-11-19	2029-01-19	1196642.01	12.7	82.84	70	1400000.0	27275.48	4	0
23901	2013-07-09	2023-09-28	474727.74	12.8	69.2	70	1286347.0	32804.76	5	0
23902	2013-07-18	2018-09-24	0.0	13.3	52.62	70	1500000.0	36022.15	5	0
23903	2013-06-28	2022-08-26	737965.35	13.55	75.74	70	1280000.0	26604.47	4	0
23904	2013-06-25	2033-08-25	930381.87	13.85	64.52	70	1000000.0	24997.08	3	0
23905	2013-06-26	2018-09-12	0.0	14.05	64.73	70	1560000.0	35000.0	4	0
23906	2013-06-19	2021-09-20	395792.91	13.75	49.72	70	900000.0	27405.0	4	0
23907	2013-06-18	2033-08-18	99173.03	13.65	23.04	70	600000.0	60000.0	5	0
23908	2013-06-18	2020-08-18	334853.77	11.95	31.25	70	1000000.0	61325.08	5	0
23909	2013-06-20	2020-08-20	285330.83	11.95	47.05	70	1100000.0	16802.04	5	0
23910	2013-06-20	2028-08-21	670853.79	13.8	41.67	70	1200000.0	40000.0	5	0
23911	2013-07-15	2028-09-15	711823.48	12.55	78.85	70	1376000.0	26258.34	5	0
23912	2013-06-07	2028-06-28	1016216.12	13.75	76.19	70	1600000.0	25000.0	4	0
23913	2013-05-23	2020-07-23	274242.89	11.4	36.4	70	830000.0	46628.0	4	0
23914	2013-05-13	2025-12-29	646059.32	13.65	67.48	70	1100000.0	34512.39	5	0
23915	2013-05-13	2028-07-13	1426521.58	13.15	71.73	70	1700000.0	25000.0	4	0
23916	2013-05-07	2026-06-18	368364.14	13.35	28.57	70	500000.0	18000.0	5	0
23917	2013-05-24	2028-07-24	530253.79	13.35	27.75	70	630000.0	32000.0	5	0
23918	2013-05-08	2028-07-07	931852.57	14.15	73.33	70	1100000.0	26717.0	4	0
23919	2013-05-16	2028-07-14	700600.56	14.15	80.0	70	1260000.0	30561.86	5	0
23920	2013-04-08	2020-06-08	498118.27	12.95	46.76	70	1600000.0	77137.49	5	0
23921	2013-03-07	2028-02-28	572372.04	13.85	80.36	70	1125000.0	28198.89	4	0
23922	2013-03-06	2038-05-06	1171129.72	14.65	85.47	70	1600000.0	38279.88	4	0
23923	2013-06-06	2020-08-06	275908.24	11.4	34.63	70	800000.0	37000.0	5	0
23924	2013-07-18	2020-12-18	282323.91	13.75	57.68	70	965000.0	34323.0	5	0
23925	2013-07-24	2028-09-22	836883.88	12.3	55.52	70	1000000.0	28008.07	4	0
23926	2013-07-29	2023-07-18	490510.0	12.8	49.31	70	1150000.0	34800.0	5	0
23927	2013-11-11	2029-01-11	790021.24	14.05	64.4	70	910000.0	20000.0	4	0
23928	2013-11-14	2028-11-20	924689.77	12.3	80.26	70	1500000.0	34710.6	4	0
23929	2013-11-14	2029-01-12	564344.54	14.05	64.68	70	650000.0	26600.0	4	0
23930	2013-11-06	2018-09-28	0.0	12.55	68.59	70	1900000.0	25000.0	5	0
23931	2013-11-14	2029-01-12	3522599.64	12.3	59.12	70	4500000.0	250000.01	5	0
23932	2013-10-30	2021-12-30	449939.75	13.8	54.49	70	850000.0	25000.0	4	0
23933	2013-10-28	2023-12-28	619423.34	12.55	64.1	70	1000000.0	27050.85	5	0
23934	2013-10-21	2021-01-28	337736.0	12.3	56.6	70	1200000.0	39276.67	5	0
23935	2013-10-28	2028-11-10	686748.99	12.8	77.5	70	1240000.0	35814.96	4	0
23936	2013-10-31	2028-09-18	1792248.32	12.3	54.46	70	3300000.0	42514.62	5	0
23937	2013-10-09	2028-12-08	930667.68	12.3	50.0	70	1535000.0	50733.24	5	0
23938	2013-09-27	2021-05-10	178715.75	12.3	32.15	70	1000000.0	33808.66	5	0
23939	2013-09-28	2028-11-28	1688934.54	12.7	87.27	70	2400000.0	47471.83	4	0
23940	2013-09-24	2018-09-19	0.0	13.8	56.54	70	1470000.0	50000.0	4	0
23941	2013-09-20	2020-11-20	394388.99	12.45	49.02	70	1000000.0	31296.7	6	0
23942	2013-09-05	2028-11-03	918964.99	14.05	63.0	70	1071000.0	40000.0	4	0
23943	2013-08-30	2020-10-30	627536.01	12.7	79.33	70	1650000.0	73230.01	5	0
23944	2013-09-06	2033-11-07	1008221.59	13.55	61.68	70	1700000.0	90312.5	5	0
23945	2013-09-03	2028-11-03	812574.5	13.8	43.91	70	1100000.0	47000.0	5	0
23946	2013-08-23	2028-08-18	615930.8	13.3	46.15	70	1200000.0	30761.58	5	0
23947	2013-08-20	2026-10-20	1809693.9	12.55	75.14	78	2300000.0	60000.0	5	0
23948	2013-07-31	2018-09-29	0.0	13.85	86.12	70	1800000.0	34349.57	4	0
23949	2013-07-31	2025-09-30	1293907.65	14.05	64.81	70	2275000.0	286000.0	4	0
23950	2013-11-14	2029-01-12	688143.88	12.55	72.63	70	1300000.0	30000.0	5	0
23951	2014-06-30	2028-04-18	653088.37	12.55	40.0	70	1200000.0	26245.65	5	0
23952	2015-11-26	2036-01-25	1037634.62	14.0	55.53	77	3100000.0	70000.0	5	0
23953	2015-10-20	2025-12-19	925453.56	13.5	41.66	77	2550000.0	141005.36	5	0
23954	2015-08-03	2035-10-03	969941.17	14.0	74.23	4	1440000.0	31706.67	3	0
23955	2015-08-14	2031-10-14	752893.86	14.0	54.42	4	800000.0	16091.86	4	0
23956	2015-07-09	2035-09-07	1013329.45	14.95	80.0	4	1504000.0	25056.0	4	0
23957	2015-07-29	2040-09-28	884951.55	14.0	69.23	4	900000.0	23588.63	4	0
23958	2015-06-16	2028-07-18	572566.61	14.95	63.83	4	900000.0	26027.5	4	0
23959	2015-06-08	2030-01-10	946138.15	15.95	50.0	4	1750000.0	138069.0	5	0
23960	2015-05-21	2027-10-18	486866.75	15.95	74.63	4	1000000.0	71044.83	5	0
23961	2015-03-25	2030-02-18	833805.86	15.95	76.8	4	1920000.0	61625.48	6	0
23962	2015-03-27	2035-05-25	1938255.32	15.95	53.19	4	2000000.0	83829.21	5	0
23963	2015-03-16	2030-05-16	464578.35	15.95	27.15	4	600000.0	35000.0	5	0
23964	2015-08-31	2035-10-31	2163478.67	14.0	79.72	4	2240000.0	48083.33	5	0
23965	2015-03-05	2029-12-18	1464907.22	15.95	75.47	4	1600000.0	45000.0	4	0
23966	2015-01-30	2029-10-18	989550.63	14.95	80.0	4	1600000.0	36025.0	4	0
23967	2015-02-05	2035-04-05	1041211.45	14.95	78.15	4	1080000.0	48949.67	5	0
23968	2015-01-29	2021-12-10	414688.0	14.95	37.45	4	1000000.0	30000.0	5	0
23969	2015-01-21	2030-03-21	1192963.02	14.95	50.0	4	1300000.0	40000.0	5	0
23970	2015-01-21	2029-08-20	727749.17	14.95	38.44	4	1230000.0	24024.35	5	0
23971	2014-12-25	2027-07-12	912120.06	14.95	79.07	4	1760000.0	22487.38	4	0
23972	2014-12-26	2029-09-18	420083.22	13.35	30.46	4	798000.0	30998.62	5	0
23973	2014-12-19	2037-07-10	1025857.25	12.45	68.63	4	2251000.0	39022.27	5	0
23974	2014-12-23	2027-02-23	1280420.68	14.95	61.89	4	1500000.0	36273.64	4	0
23975	2014-12-19	2034-07-10	787159.3	12.85	80.0	4	1264000.0	30034.91	5	0
23976	2015-02-06	2030-04-05	914677.21	14.95	58.82	4	1000000.0	41109.95	5	0
23977	2015-08-24	2028-08-10	123757.48	14.0	60.44	4	1360000.0	35010.42	5	0
23978	2015-09-18	2028-11-17	694439.88	14.0	80.0	4	3600000.0	121251.78	4	0
23979	2015-09-23	2030-11-22	1713801.02	14.0	68.15	4	1840000.0	78894.01	5	0
23980	2013-05-30	2028-06-19	1143662.42	12.75	45.09	72	1700000.0	40020.0	5	0
23981	2013-05-24	2020-07-24	643380.93	10.4	28.65	72	2000000.0	60900.0	5	0
23982	2013-05-24	2027-11-10	1391544.32	13.65	87.62	72	1840000.0	33474.62	5	0
23983	2013-05-21	2018-09-25	0.0	13.15	89.97	72	2888000.0	78300.0	5	0
23984	2013-05-29	2020-07-29	661864.76	11.4	38.54	72	2000000.0	100000.0	5	0
23985	2012-12-28	2028-02-28	2072243.83	13.35	89.36	72	2520000.0	46502.1	5	0
23986	2012-12-21	2025-02-21	1446670.01	13.35	87.11	72	2500000.0	25989.26	4	0
23987	2012-08-22	2030-11-11	778832.12	14.65	77.32	72	2250000.0	46290.21	3	0
23988	2012-02-27	2027-04-27	1948909.09	13.35	89.29	72	2500000.0	51461.23	5	0
23989	2011-12-28	2027-02-26	1205121.6	11.75	35.24	72	1600000.0	29115.0	5	0
23990	2011-12-19	2027-02-19	1117979.44	10.75	39.28	72	1520000.0	52394.08	4	0
23991	2011-12-07	2025-07-18	2035751.28	11.55	45.16	72	3500000.0	52875.05	4	0
23992	2011-10-26	2026-12-25	790137.79	12.05	79.97	23	2140000.0	59692.15	5	0
23993	2011-07-27	2022-07-11	661406.44	11.55	62.62	72	1700000.0	36136.16	3	0
23994	2010-08-31	2020-10-30	325907.48	15.0	59.15	72	976000.0	35000.0	5	0
23995	2010-06-16	2025-04-28	580521.22	14.35	73.62	72	1200000.0	37410.0	4	0
23996	2009-03-20	2022-06-28	603491.75	14.85	34.03	72	1300000.0	46413.68	6	0
23997	2009-01-28	2034-02-28	1448698.11	13.15	40.55	72	1610000.0	31211.99	3	0
23998	2008-11-28	2022-11-28	852173.46	11.95	57.07	72	2300000.0	52015.7	3	0
23999	2015-12-29	2029-08-10	1034028.71	13.5	75.74	4	1280000.0	25362.22	5	0
24000	2015-12-22	2029-11-19	1255445.06	14.0	44.44	4	1400000.0	48592.57	5	0
24001	2015-12-02	2031-01-31	1655443.08	14.0	79.65	4	1840000.0	64896.03	5	0
24002	2015-11-26	2038-09-20	835668.01	13.5	80.0	4	1320000.0	70929.16	5	0
24003	2014-12-24	2025-09-10	392466.62	12.85	67.5	4	1251000.0	30450.0	4	0
24004	2013-06-04	2032-07-28	1285493.17	13.95	81.08	72	1800000.0	43947.57	3	0
24005	2014-12-18	2030-02-18	1121850.92	12.85	54.87	4	1251000.0	49750.0	5	0
24006	2014-12-17	2021-09-20	632403.43	12.9	65.0	4	1495000.0	50000.0	3	0
24007	2014-09-30	2034-11-30	608417.51	12.35	35.0	4	1645000.0	38000.0	3	0
24008	2014-09-25	2029-09-10	472587.89	12.3	37.0	4	1010000.0	56550.0	5	0
24009	2014-09-24	2034-11-24	722150.11	12.85	63.49	4	1200000.0	44184.04	5	0
24010	2014-09-25	2029-08-20	488840.66	12.05	52.88	4	1010000.0	30000.0	4	0
24011	2014-09-29	2024-11-29	750228.72	12.3	56.24	4	1001000.0	36000.0	5	0
24012	2014-09-25	2034-11-24	1414610.83	12.9	61.52	4	1495000.0	62000.0	5	0
24013	2014-09-26	2034-11-24	1258580.06	12.3	80.0	4	1336000.0	28000.0	5	0
24014	2014-09-17	2037-02-10	539099.61	12.75	88.56	4	2400000.0	43809.97	4	0
24015	2014-09-25	2029-11-23	899951.9	12.9	59.06	4	1010000.0	40000.0	5	0
24016	2014-09-23	2033-02-10	1356648.88	12.3	57.92	4	1500000.0	39150.0	4	0
24017	2014-09-29	2029-08-20	570185.26	12.85	35.71	4	1100000.0	25986.91	4	0
24018	2014-10-31	2032-10-11	853146.4	13.05	79.33	4	944000.0	24421.2	4	0
24019	2014-09-12	2029-11-12	1328570.57	12.55	58.82	4	1500000.0	19302.21	4	0
24020	2014-09-11	2025-09-10	1215557.74	11.55	75.76	4	2000000.0	31357.63	5	0
24021	2014-09-09	2029-10-10	1703392.62	11.9	66.67	4	2400000.0	40000.0	5	0
24022	2014-09-12	2026-11-12	948178.72	12.05	43.31	4	1165000.0	30865.54	4	0
24023	2014-08-29	2029-10-10	1168928.92	12.45	83.33	4	1500000.0	46742.67	4	0
24024	2014-09-02	2034-11-02	787176.6	12.05	70.59	4	1200000.0	21306.17	5	0
24025	2014-09-03	2034-08-28	453897.43	12.3	48.33	4	1010000.0	29819.17	5	0
24026	2014-09-11	2029-11-09	78442.3	11.55	79.49	4	1248000.0	51256.75	5	0
24027	2014-09-02	2029-11-02	1328327.36	12.9	46.58	4	1500000.0	45000.0	5	0
24028	2014-08-29	2029-10-29	579283.23	13.6	50.0	4	650000.0	23000.0	3	0
24029	2014-09-12	2029-09-18	712208.68	12.35	72.83	4	1260000.0	42730.93	5	0
24030	2014-10-15	2023-12-15	844403.79	12.3	31.49	77	1200000.0	43053.75	4	0
24031	2014-10-15	2024-12-13	536156.05	13.6	33.82	4	700000.0	50000.0	4	0
24032	2014-10-07	2024-10-18	610740.65	12.85	75.86	4	1100000.0	44254.96	3	0
24033	2014-12-09	2021-06-10	502327.8	12.85	73.16	4	1540000.0	76281.51	3	0
24034	2014-12-16	2030-02-15	1147919.12	12.85	76.75	4	1280000.0	25000.0	3	0
24035	2014-12-04	2018-09-25	0.0	12.85	80.0	4	1680000.0	43500.0	5	0
24036	2014-12-05	2022-10-10	789169.48	12.85	37.61	4	1700000.0	33060.0	5	0
24037	2014-12-09	2030-02-08	720843.29	12.85	51.27	4	1251000.0	30632.0	5	0
24038	2014-11-28	2030-01-28	1520173.28	12.85	56.02	4	1700000.0	28900.07	5	0
24039	2014-12-05	2024-09-18	667098.44	12.35	80.0	4	1560000.0	30015.0	5	0
24040	2014-12-05	2021-12-20	513937.57	13.05	80.0	4	1872000.0	41624.92	5	0
24041	2014-11-20	2023-02-20	511259.71	11.95	50.47	4	2251000.0	43500.0	5	0
24042	2014-11-12	2032-01-12	1583130.64	12.35	77.78	4	2100000.0	41760.0	4	0
24043	2014-11-14	2030-01-14	1252867.06	12.95	51.85	4	1400000.0	30000.0	5	0
24044	2014-11-14	2030-01-14	1115556.48	12.55	73.16	4	1251000.0	31075.18	5	0
24045	2014-11-12	2030-01-11	1520392.34	12.85	77.98	4	1700000.0	36000.0	5	0
24046	2014-11-06	2029-09-10	703505.58	12.35	80.0	4	1280000.0	30450.0	4	0
24047	2014-10-31	2029-12-31	583041.66	12.35	74.29	4	1300000.0	37500.0	5	0
24048	2014-10-23	2029-12-21	821315.44	12.55	37.84	4	1400000.0	24652.65	5	0
24049	2014-10-28	2029-12-28	997803.99	12.85	78.87	4	1120000.0	30126.0	4	0
24050	2014-10-31	2034-12-29	1226670.95	12.35	69.15	4	1300000.0	22841.52	3	0
24051	2014-10-21	2029-12-21	628519.23	13.7	36.65	4	700000.0	22000.0	5	0
24052	2014-10-16	2024-11-18	1111374.49	12.35	43.48	4	1500000.0	34859.77	5	0
24053	2014-10-14	2029-12-14	1205392.96	12.3	74.32	4	1360000.0	34800.0	5	0
24054	2014-10-14	2029-12-14	1742643.59	12.6	80.0	4	1960000.0	25523.06	4	0
24055	2014-10-20	2029-10-10	599486.38	13.45	40.74	4	1100000.0	49800.0	5	0
24056	2014-12-23	2019-06-10	172778.47	13.45	64.76	4	1878000.0	45000.0	5	0
24057	2015-11-05	2018-09-08	0.0	14.0	79.99	77	2242000.0	150000.0	5	0
24058	2013-06-21	2021-09-20	930650.69	13.8	54.7	72	2500000.0	85000.0	5	0
24059	2013-08-30	2028-06-19	2599350.6	13.2	87.58	72	5220000.0	80537.07	5	0
24060	2015-07-20	2035-09-20	2007132.42	14.0	79.69	72	2080000.0	48560.5	5	0
24061	2015-06-26	2035-08-24	1715474.33	14.95	78.67	72	2195000.0	45814.9	4	0
24062	2015-05-16	2027-07-16	1696057.66	15.95	65.42	72	1930000.0	50389.01	4	0
24063	2015-04-28	2033-12-12	416399.8	15.95	48.78	72	1000000.0	30000.0	3	0
24064	2015-04-27	2018-09-03	0.0	15.95	78.57	72	2970000.0	35000.0	5	0
24065	2015-03-30	2032-11-29	338795.93	15.95	71.96	72	1360000.0	55410.15	3	0
24066	2015-03-27	2029-05-25	876364.75	15.95	72.18	72	960000.0	27862.46	4	0
24067	2015-03-26	2035-05-25	969097.2	15.95	24.75	72	1000000.0	72398.79	4	0
24068	2015-03-16	2035-05-16	1786744.5	15.95	77.97	72	1840000.0	44604.45	4	0
24069	2015-02-20	2025-02-10	479410.82	14.95	73.53	72	2500000.0	78514.63	5	0
24070	2015-07-21	2025-09-19	1645879.31	14.0	52.78	72	2000000.0	114644.18	5	0
24071	2015-01-16	2035-03-16	1633105.94	14.95	70.25	72	1700000.0	38213.04	4	0
24072	2014-12-29	2035-02-28	257090.61	14.95	55.88	72	1900000.0	65586.14	4	0
24073	2014-12-26	2023-04-10	581652.83	14.95	58.29	72	2250000.0	49000.0	4	0
24074	2014-12-24	2035-02-23	3778698.93	12.05	77.37	72	4000000.0	92484.23	5	0
24075	2014-12-13	2034-12-11	3324150.2	12.55	88.96	72	3950000.0	44216.45	5	0
